event_id,session_id,customer_id,campaign_id,store_id,product_id,event_timestamp,event_date,event_type,page_visited,page_category,traffic_source,device_type,browser_name,operating_system,time_spent_seconds,scroll_depth_pct,is_conversion,order_id,revenue_amount
WEB-000554,SES-000554,C0111,CMP-003,STR-002,P105,2025-01-03T16:31:00+00:00,2025-01-03,add_to_cart,/home,Checkout,Direct,Mobile,Edge,macOS,703,23.14,false,,0.00
WEB-000555,SES-000555,C0056,CMP-004,STR-005,P101,2025-01-03T16:38:00+00:00,2025-01-03,add_to_cart,/cart,Landing,Social Media,Tablet,Chrome,macOS,151,98.04,false,,0.00
WEB-000556,SES-000556,C0263,CMP-003,STR-004,P106,2025-01-03T16:45:00+00:00,2025-01-03,checkout_start,/home,Landing,Partner,Desktop,Chrome,iOS,443,52.92,false,,0.00
WEB-000557,SES-000557,C0932,CMP-004,STR-005,P108,2025-01-03T16:52:00+00:00,2025-01-03,product_view,/home,Product,Organic,Mobile,Firefox,Windows,776,66.05,true,ORD-00557,2856.19
WEB-000558,SES-000558,C0756,CMP-005,STR-003,P107,2025-01-03T16:59:00+00:00,2025-01-03,page_view,/campaign-landing,Catalog,Partner,Desktop,Chrome,Windows,47,46.74,true,ORD-00558,1175.32
WEB-000559,SES-000559,C0722,CMP-006,STR-001,P109,2025-01-03T17:06:00+00:00,2025-01-03,page_view,/campaign-landing,Checkout,Paid Search,Mobile,Chrome,Windows,684,10.65,false,,0.00
WEB-000560,SES-000560,C0136,CMP-004,STR-005,P109,2025-01-03T17:13:00+00:00,2025-01-03,checkout_start,/checkout,Catalog,Partner,Desktop,Safari,iOS,702,47.55,false,,0.00
WEB-000561,SES-000561,C0368,CMP-003,STR-004,P101,2025-01-03T17:20:00+00:00,2025-01-03,page_view,/category,Support,Partner,Mobile,Safari,macOS,31,54.62,true,ORD-00561,6587.88
WEB-000562,SES-000562,C0270,CMP-005,STR-001,P110,2025-01-03T17:27:00+00:00,2025-01-03,page_view,/campaign-landing,Product,Paid Search,Tablet,Edge,macOS,102,94.54,false,,0.00
WEB-000563,SES-000563,C0657,CMP-006,STR-003,P101,2025-01-03T17:34:00+00:00,2025-01-03,page_view,/campaign-landing,Support,Paid Search,Tablet,Firefox,Windows,676,48.38,false,,0.00
WEB-000564,SES-000564,C0402,CMP-005,STR-006,P101,2025-01-03T17:41:00+00:00,2025-01-03,add_to_cart,/checkout,Product,Referral,Mobile,Safari,Windows,824,52.28,true,ORD-00564,2618.98
WEB-000565,SES-000565,C0428,CMP-006,STR-003,P107,2025-01-03T17:48:00+00:00,2025-01-03,add_to_cart,/home,Landing,Direct,Desktop,Edge,Windows,628,14.28,false,,0.00
WEB-000566,SES-000566,C0439,CMP-004,STR-005,P106,2025-01-03T17:55:00+00:00,2025-01-03,product_view,/category,Product,Partner,Mobile,Chrome,Windows,478,83.38,true,ORD-00566,3159.10
WEB-000567,SES-000567,C0898,CMP-005,STR-001,P110,2025-01-03T18:02:00+00:00,2025-01-03,checkout_start,/checkout,Catalog,Direct,Mobile,Chrome,Windows,298,87.39,true,ORD-00567,4115.44
WEB-000568,SES-000568,C0467,CMP-003,STR-004,P107,2025-01-03T18:09:00+00:00,2025-01-03,purchase,/cart,Product,Organic,Tablet,Safari,macOS,122,62.7,true,ORD-00568,866.47
WEB-000569,SES-000569,C0664,CMP-006,STR-002,P107,2025-01-03T18:16:00+00:00,2025-01-03,page_view,/product,Catalog,Partner,Tablet,Chrome,Windows,566,54.0,false,,0.00
WEB-000570,SES-000570,C0379,CMP-002,STR-004,P103,2025-01-03T18:23:00+00:00,2025-01-03,page_view,/cart,Support,Referral,Tablet,Firefox,Android,337,84.65,true,ORD-00570,375.20
WEB-000571,SES-000571,C0328,CMP-005,STR-004,P107,2025-01-03T18:30:00+00:00,2025-01-03,page_view,/product,Checkout,Referral,Tablet,Safari,macOS,895,81.25,false,,0.00
WEB-000572,SES-000572,C0558,CMP-003,STR-004,P102,2025-01-03T18:37:00+00:00,2025-01-03,product_view,/home,Checkout,Partner,Desktop,Chrome,iOS,243,7.69,false,,0.00
WEB-000573,SES-000573,C0465,CMP-006,STR-003,P110,2025-01-03T18:44:00+00:00,2025-01-03,product_view,/home,Catalog,Partner,Tablet,Safari,Windows,169,25.45,false,,0.00
WEB-000574,SES-000574,C0438,CMP-001,STR-005,P107,2025-01-03T18:51:00+00:00,2025-01-03,page_view,/checkout,Checkout,Partner,Tablet,Chrome,iOS,358,92.34,false,,0.00
WEB-000575,SES-000575,C0550,CMP-003,STR-003,P109,2025-01-03T18:58:00+00:00,2025-01-03,add_to_cart,/campaign-landing,Support,Direct,Tablet,Edge,Windows,253,14.33,false,,0.00
WEB-000576,SES-000576,C0619,CMP-003,STR-005,P110,2025-01-03T19:05:00+00:00,2025-01-03,product_view,/checkout,Landing,Paid Search,Desktop,Firefox,Windows,11,81.31,true,ORD-00576,2073.59
WEB-000577,SES-000577,C0391,CMP-003,STR-005,P107,2025-01-03T19:12:00+00:00,2025-01-03,page_view,/checkout,Support,Paid Search,Tablet,Firefox,macOS,804,28.25,false,,0.00
WEB-000578,SES-000578,C0730,CMP-005,STR-001,P106,2025-01-03T19:19:00+00:00,2025-01-03,checkout_start,/checkout,Support,Partner,Tablet,Chrome,iOS,112,84.03,false,,0.00
WEB-000579,SES-000579,C0835,CMP-004,STR-001,P102,2025-01-03T19:26:00+00:00,2025-01-03,checkout_start,/checkout,Product,Direct,Tablet,Safari,iOS,38,93.02,false,,0.00
WEB-000580,SES-000580,C0911,CMP-004,STR-004,P102,2025-01-03T19:33:00+00:00,2025-01-03,page_view,/category,Checkout,Paid Search,Desktop,Chrome,Android,702,41.04,true,ORD-00580,4855.53
WEB-000581,SES-000581,C0124,CMP-006,STR-006,P104,2025-01-03T19:40:00+00:00,2025-01-03,product_view,/campaign-landing,Checkout,Direct,Tablet,Safari,Windows,634,86.76,false,,0.00
WEB-000582,SES-000582,C0625,CMP-002,STR-005,P108,2025-01-03T19:47:00+00:00,2025-01-03,checkout_start,/category,Product,Social Media,Desktop,Chrome,macOS,627,77.44,false,,0.00
WEB-000583,SES-000583,C0153,CMP-001,STR-001,P106,2025-01-03T19:54:00+00:00,2025-01-03,product_view,/home,Catalog,Paid Search,Mobile,Edge,Windows,125,27.02,false,,0.00
WEB-000584,SES-000584,C0982,CMP-002,STR-003,P107,2025-01-03T20:01:00+00:00,2025-01-03,purchase,/product,Landing,Paid Search,Desktop,Firefox,iOS,200,35.57,false,,0.00
WEB-000585,SES-000585,C0932,CMP-003,STR-003,P102,2025-01-03T20:08:00+00:00,2025-01-03,page_view,/product,Checkout,Referral,Mobile,Edge,iOS,872,30.96,false,,0.00
WEB-000586,SES-000586,C0446,CMP-004,STR-006,P102,2025-01-03T20:15:00+00:00,2025-01-03,add_to_cart,/campaign-landing,Catalog,Partner,Desktop,Chrome,iOS,425,50.01,false,,0.00
WEB-000587,SES-000587,C0074,CMP-005,STR-001,P108,2025-01-03T20:22:00+00:00,2025-01-03,product_view,/category,Landing,Partner,Desktop,Edge,Windows,435,92.15,false,,0.00
WEB-000588,SES-000588,C0287,CMP-006,STR-006,P110,2025-01-03T20:29:00+00:00,2025-01-03,product_view,/cart,Landing,Paid Search,Desktop,Chrome,macOS,314,6.76,false,,0.00
WEB-000589,SES-000589,C0404,CMP-006,STR-001,P107,2025-01-03T20:36:00+00:00,2025-01-03,add_to_cart,/checkout,Checkout,Direct,Tablet,Safari,Windows,477,7.43,true,ORD-00589,855.27
WEB-000590,SES-000590,C0201,CMP-005,STR-005,P101,2025-01-03T20:43:00+00:00,2025-01-03,page_view,/cart,Landing,Organic,Desktop,Chrome,macOS,290,14.51,false,,0.00
WEB-000591,SES-000591,C0679,CMP-004,STR-006,P101,2025-01-03T20:50:00+00:00,2025-01-03,purchase,/cart,Landing,Direct,Tablet,Edge,macOS,753,24.31,false,,0.00
WEB-000592,SES-000592,C0055,CMP-002,STR-004,P101,2025-01-03T20:57:00+00:00,2025-01-03,checkout_start,/home,Landing,Organic,Desktop,Firefox,Windows,504,83.21,false,,0.00
WEB-000593,SES-000593,C0878,CMP-001,STR-003,P106,2025-01-03T21:04:00+00:00,2025-01-03,add_to_cart,/campaign-landing,Catalog,Organic,Tablet,Chrome,macOS,782,11.06,false,,0.00
WEB-000594,SES-000594,C0336,CMP-002,STR-004,P103,2025-01-03T21:11:00+00:00,2025-01-03,add_to_cart,/checkout,Catalog,Social Media,Desktop,Safari,macOS,473,68.41,true,ORD-00594,2844.15
WEB-000595,SES-000595,C0099,CMP-006,STR-006,P104,2025-01-03T21:18:00+00:00,2025-01-03,purchase,/checkout,Checkout,Referral,Tablet,Edge,Windows,102,74.17,false,,0.00
WEB-000596,SES-000596,C0262,CMP-006,STR-003,P101,2025-01-03T21:25:00+00:00,2025-01-03,product_view,/campaign-landing,Product,Referral,Tablet,Edge,macOS,64,73.81,false,,0.00
WEB-000597,SES-000597,C0376,CMP-003,STR-006,P107,2025-01-03T21:32:00+00:00,2025-01-03,product_view,/product,Checkout,Partner,Desktop,Edge,Windows,718,73.26,false,,0.00
WEB-000598,SES-000598,C0553,CMP-006,STR-002,P110,2025-01-03T21:39:00+00:00,2025-01-03,purchase,/category,Checkout,Direct,Mobile,Firefox,macOS,181,10.89,false,,0.00
WEB-000599,SES-000599,C0898,CMP-005,STR-002,P109,2025-01-03T21:46:00+00:00,2025-01-03,page_view,/product,Catalog,Partner,Tablet,Firefox,macOS,784,16.17,false,,0.00
WEB-000600,SES-000600,C0408,CMP-003,STR-001,P106,2025-01-03T21:53:00+00:00,2025-01-03,checkout_start,/checkout,Landing,Partner,Mobile,Safari,iOS,399,52.72,true,ORD-00600,5910.65
WEB-000601,SES-000601,C0418,CMP-003,STR-004,P107,2025-01-03T22:00:00+00:00,2025-01-03,page_view,/category,Support,Social Media,Mobile,Chrome,macOS,528,40.49,false,,0.00
WEB-000602,SES-000602,C0657,CMP-002,STR-001,P105,2025-01-03T22:07:00+00:00,2025-01-03,add_to_cart,/cart,Catalog,Organic,Mobile,Firefox,iOS,651,83.62,false,,0.00
WEB-000603,SES-000603,C0994,CMP-005,STR-006,P104,2025-01-03T22:14:00+00:00,2025-01-03,page_view,/checkout,Landing,Paid Search,Mobile,Safari,Windows,121,82.59,false,,0.00
WEB-000604,SES-000604,C0988,CMP-003,STR-001,P102,2025-01-03T22:21:00+00:00,2025-01-03,purchase,/cart,Landing,Organic,Tablet,Safari,Android,320,55.93,false,,0.00
WEB-000605,SES-000605,C0105,CMP-004,STR-003,P106,2025-01-03T22:28:00+00:00,2025-01-03,product_view,/cart,Support,Organic,Tablet,Chrome,macOS,835,48.48,false,,0.00
WEB-000606,SES-000606,C0215,CMP-003,STR-003,P110,2025-01-03T22:35:00+00:00,2025-01-03,add_to_cart,/checkout,Checkout,Partner,Mobile,Edge,macOS,859,13.65,false,,0.00
WEB-000607,SES-000607,C0269,CMP-002,STR-004,P103,2025-01-03T22:42:00+00:00,2025-01-03,page_view,/campaign-landing,Support,Paid Search,Desktop,Chrome,iOS,623,15.1,false,,0.00
WEB-000608,SES-000608,C0345,CMP-003,STR-003,P101,2025-01-03T22:49:00+00:00,2025-01-03,add_to_cart,/category,Checkout,Partner,Desktop,Edge,macOS,182,58.03,true,ORD-00608,2940.48
WEB-000609,SES-000609,C0103,CMP-002,STR-004,P104,2025-01-03T22:56:00+00:00,2025-01-03,checkout_start,/home,Checkout,Direct,Mobile,Safari,Android,593,86.93,false,,0.00
WEB-000610,SES-000610,C0697,CMP-002,STR-002,P101,2025-01-03T23:03:00+00:00,2025-01-03,add_to_cart,/campaign-landing,Checkout,Paid Search,Tablet,Edge,Windows,21,49.13,false,,0.00
WEB-000611,SES-000611,C0206,CMP-001,STR-003,P109,2025-01-03T23:10:00+00:00,2025-01-03,purchase,/campaign-landing,Support,Direct,Mobile,Chrome,macOS,167,13.87,true,ORD-00611,1598.52
WEB-000612,SES-000612,C0901,CMP-002,STR-003,P103,2025-01-03T23:17:00+00:00,2025-01-03,purchase,/category,Support,Direct,Mobile,Safari,iOS,324,94.04,false,,0.00
WEB-000613,SES-000613,C0494,CMP-004,STR-004,P109,2025-01-03T23:24:00+00:00,2025-01-03,page_view,/product,Checkout,Social Media,Desktop,Chrome,Windows,789,94.24,false,,0.00
WEB-000614,SES-000614,C0399,CMP-002,STR-002,P102,2025-01-03T23:31:00+00:00,2025-01-03,product_view,/home,Checkout,Partner,Tablet,Firefox,iOS,333,39.91,true,ORD-00614,5521.63
WEB-000615,SES-000615,C0779,CMP-002,STR-004,P107,2025-01-03T23:38:00+00:00,2025-01-03,add_to_cart,/home,Product,Direct,Desktop,Firefox,macOS,378,82.79,false,,0.00
WEB-000616,SES-000616,C0854,CMP-002,STR-001,P105,2025-01-03T23:45:00+00:00,2025-01-03,checkout_start,/home,Product,Direct,Desktop,Safari,Android,391,65.72,true,ORD-00616,1137.52
WEB-000617,SES-000617,C0806,CMP-004,STR-006,P110,2025-01-03T23:52:00+00:00,2025-01-03,add_to_cart,/checkout,Catalog,Organic,Tablet,Safari,iOS,497,83.06,false,,0.00
WEB-000618,SES-000618,C0697,CMP-006,STR-002,P101,2025-01-03T23:59:00+00:00,2025-01-03,add_to_cart,/campaign-landing,Checkout,Paid Search,Mobile,Edge,iOS,122,65.94,false,,0.00
WEB-000619,SES-000619,C0889,CMP-003,STR-002,P109,2025-01-04T00:06:00+00:00,2025-01-04,purchase,/category,Catalog,Paid Search,Desktop,Edge,Windows,552,16.24,false,,0.00
WEB-000620,SES-000620,C0444,CMP-004,STR-002,P101,2025-01-04T00:13:00+00:00,2025-01-04,add_to_cart,/campaign-landing,Catalog,Partner,Desktop,Chrome,iOS,888,27.32,false,,0.00
WEB-000621,SES-000621,C0818,CMP-006,STR-001,P105,2025-01-04T00:20:00+00:00,2025-01-04,checkout_start,/cart,Checkout,Social Media,Tablet,Safari,Android,798,38.94,false,,0.00
WEB-000622,SES-000622,C0994,CMP-006,STR-004,P110,2025-01-04T00:27:00+00:00,2025-01-04,add_to_cart,/category,Catalog,Partner,Desktop,Safari,Android,364,12.54,true,ORD-00622,1468.54
WEB-000623,SES-000623,C0717,CMP-006,STR-002,P110,2025-01-04T00:34:00+00:00,2025-01-04,add_to_cart,/home,Catalog,Social Media,Mobile,Firefox,macOS,527,34.8,false,,0.00
WEB-000624,SES-000624,C0725,CMP-002,STR-003,P105,2025-01-04T00:41:00+00:00,2025-01-04,add_to_cart,/category,Support,Social Media,Desktop,Safari,Android,546,41.11,false,,0.00
WEB-000625,SES-000625,C0877,CMP-001,STR-005,P103,2025-01-04T00:48:00+00:00,2025-01-04,checkout_start,/home,Support,Social Media,Desktop,Safari,macOS,883,48.83,false,,0.00
WEB-000626,SES-000626,C0824,CMP-001,STR-002,P108,2025-01-04T00:55:00+00:00,2025-01-04,product_view,/checkout,Product,Direct,Tablet,Edge,macOS,286,19.11,false,,0.00
WEB-000627,SES-000627,C0638,CMP-001,STR-004,P102,2025-01-04T01:02:00+00:00,2025-01-04,add_to_cart,/product,Support,Organic,Tablet,Chrome,macOS,188,18.04,false,,0.00
WEB-000628,SES-000628,C0399,CMP-003,STR-006,P101,2025-01-04T01:09:00+00:00,2025-01-04,purchase,/home,Catalog,Direct,Tablet,Firefox,Android,495,52.67,false,,0.00
WEB-000629,SES-000629,C0037,CMP-003,STR-002,P102,2025-01-04T01:16:00+00:00,2025-01-04,product_view,/category,Checkout,Referral,Tablet,Edge,macOS,619,87.43,false,,0.00
WEB-000630,SES-000630,C0939,CMP-002,STR-002,P102,2025-01-04T01:23:00+00:00,2025-01-04,add_to_cart,/cart,Support,Referral,Tablet,Chrome,iOS,214,74.6,true,ORD-00630,557.35
WEB-000631,SES-000631,C0423,CMP-002,STR-001,P107,2025-01-04T01:30:00+00:00,2025-01-04,product_view,/category,Landing,Partner,Tablet,Safari,Android,416,80.81,false,,0.00
WEB-000632,SES-000632,C0078,CMP-004,STR-006,P106,2025-01-04T01:37:00+00:00,2025-01-04,checkout_start,/home,Catalog,Partner,Desktop,Edge,Windows,276,81.61,false,,0.00
WEB-000633,SES-000633,C0086,CMP-003,STR-002,P105,2025-01-04T01:44:00+00:00,2025-01-04,product_view,/campaign-landing,Checkout,Social Media,Tablet,Chrome,Windows,814,99.89,false,,0.00
WEB-000634,SES-000634,C0458,CMP-005,STR-002,P110,2025-01-04T01:51:00+00:00,2025-01-04,purchase,/campaign-landing,Landing,Partner,Tablet,Edge,macOS,651,57.01,true,ORD-00634,6373.50
WEB-000635,SES-000635,C0686,CMP-004,STR-001,P110,2025-01-04T01:58:00+00:00,2025-01-04,page_view,/cart,Product,Referral,Desktop,Safari,iOS,709,96.23,true,ORD-00635,107.23
WEB-000636,SES-000636,C0268,CMP-005,STR-002,P108,2025-01-04T02:05:00+00:00,2025-01-04,product_view,/category,Landing,Partner,Mobile,Firefox,iOS,468,67.79,false,,0.00
WEB-000637,SES-000637,C0118,CMP-001,STR-001,P105,2025-01-04T02:12:00+00:00,2025-01-04,purchase,/category,Landing,Social Media,Mobile,Firefox,macOS,823,50.81,true,ORD-00637,1142.92
WEB-000638,SES-000638,C0934,CMP-003,STR-006,P107,2025-01-04T02:19:00+00:00,2025-01-04,add_to_cart,/campaign-landing,Checkout,Referral,Desktop,Edge,iOS,372,98.72,true,ORD-00638,976.65
WEB-000639,SES-000639,C0645,CMP-004,STR-005,P103,2025-01-04T02:26:00+00:00,2025-01-04,purchase,/home,Support,Partner,Desktop,Safari,iOS,446,73.15,false,,0.00
WEB-000640,SES-000640,C0850,CMP-001,STR-002,P108,2025-01-04T02:33:00+00:00,2025-01-04,purchase,/campaign-landing,Product,Social Media,Mobile,Edge,Android,422,16.56,false,,0.00
WEB-000641,SES-000641,C0316,CMP-003,STR-004,P108,2025-01-04T02:40:00+00:00,2025-01-04,page_view,/category,Support,Partner,Desktop,Firefox,iOS,404,29.47,false,,0.00
WEB-000642,SES-000642,C0528,CMP-002,STR-005,P103,2025-01-04T02:47:00+00:00,2025-01-04,checkout_start,/campaign-landing,Support,Organic,Mobile,Chrome,iOS,816,36.27,false,,0.00
WEB-000643,SES-000643,C0630,CMP-005,STR-002,P103,2025-01-04T02:54:00+00:00,2025-01-04,checkout_start,/product,Landing,Direct,Mobile,Firefox,macOS,384,53.82,false,,0.00
WEB-000644,SES-000644,C0834,CMP-003,STR-006,P104,2025-01-04T03:01:00+00:00,2025-01-04,purchase,/cart,Checkout,Referral,Tablet,Chrome,iOS,736,14.49,true,ORD-00644,7112.67
WEB-000645,SES-000645,C0026,CMP-002,STR-005,P103,2025-01-04T03:08:00+00:00,2025-01-04,purchase,/campaign-landing,Catalog,Social Media,Mobile,Firefox,macOS,520,37.72,false,,0.00
WEB-000646,SES-000646,C0157,CMP-002,STR-001,P103,2025-01-04T03:15:00+00:00,2025-01-04,purchase,/product,Checkout,Organic,Desktop,Firefox,macOS,739,85.28,false,,0.00
WEB-000647,SES-000647,C0597,CMP-006,STR-004,P108,2025-01-04T03:22:00+00:00,2025-01-04,product_view,/product,Catalog,Partner,Tablet,Firefox,Windows,601,71.16,true,ORD-00647,6072.32
WEB-000648,SES-000648,C0008,CMP-006,STR-003,P109,2025-01-04T03:29:00+00:00,2025-01-04,product_view,/campaign-landing,Product,Direct,Tablet,Chrome,iOS,483,78.45,false,,0.00
WEB-000649,SES-000649,C0386,CMP-004,STR-003,P106,2025-01-04T03:36:00+00:00,2025-01-04,page_view,/category,Catalog,Organic,Tablet,Chrome,Windows,36,88.12,false,,0.00
WEB-000650,SES-000650,C0518,CMP-002,STR-001,P108,2025-01-04T03:43:00+00:00,2025-01-04,add_to_cart,/home,Support,Partner,Tablet,Edge,Android,151,23.94,true,ORD-00650,4072.80
WEB-000651,SES-000651,C0920,CMP-005,STR-006,P102,2025-01-04T03:50:00+00:00,2025-01-04,checkout_start,/home,Product,Paid Search,Tablet,Firefox,Android,312,81.71,false,,0.00
WEB-000652,SES-000652,C0772,CMP-005,STR-003,P105,2025-01-04T03:57:00+00:00,2025-01-04,add_to_cart,/product,Support,Paid Search,Tablet,Edge,macOS,120,19.53,false,,0.00
WEB-000653,SES-000653,C0288,CMP-001,STR-004,P105,2025-01-04T04:04:00+00:00,2025-01-04,add_to_cart,/category,Checkout,Partner,Mobile,Edge,Android,493,13.77,false,,0.00
WEB-000654,SES-000654,C0239,CMP-002,STR-005,P103,2025-01-04T04:11:00+00:00,2025-01-04,purchase,/category,Support,Direct,Desktop,Firefox,Android,702,13.79,false,,0.00
WEB-000655,SES-000655,C0950,CMP-002,STR-004,P103,2025-01-04T04:18:00+00:00,2025-01-04,purchase,/category,Support,Organic,Mobile,Edge,Windows,308,83.09,false,,0.00
WEB-000656,SES-000656,C0323,CMP-005,STR-001,P108,2025-01-04T04:25:00+00:00,2025-01-04,add_to_cart,/home,Landing,Referral,Mobile,Edge,iOS,223,9.05,true,ORD-00656,1683.98
WEB-000657,SES-000657,C0061,CMP-001,STR-002,P102,2025-01-04T04:32:00+00:00,2025-01-04,page_view,/campaign-landing,Checkout,Direct,Desktop,Firefox,Windows,719,14.47,false,,0.00
WEB-000658,SES-000658,C0847,CMP-001,STR-003,P101,2025-01-04T04:39:00+00:00,2025-01-04,page_view,/campaign-landing,Catalog,Referral,Tablet,Chrome,Windows,728,70.58,false,,0.00
WEB-000659,SES-000659,C0985,CMP-005,STR-001,P101,2025-01-04T04:46:00+00:00,2025-01-04,checkout_start,/cart,Catalog,Direct,Desktop,Chrome,iOS,712,14.38,false,,0.00
WEB-000660,SES-000660,C0098,CMP-005,STR-005,P107,2025-01-04T04:53:00+00:00,2025-01-04,page_view,/product,Product,Direct,Mobile,Firefox,Windows,605,10.64,true,ORD-00660,3092.63
WEB-000661,SES-000661,C0236,CMP-004,STR-006,P105,2025-01-04T05:00:00+00:00,2025-01-04,checkout_start,/category,Product,Direct,Tablet,Chrome,iOS,297,73.85,false,,0.00
WEB-000662,SES-000662,C0169,CMP-002,STR-001,P102,2025-01-04T05:07:00+00:00,2025-01-04,purchase,/home,Support,Referral,Tablet,Edge,Android,641,90.5,true,ORD-00662,2721.50
WEB-000663,SES-000663,C0317,CMP-005,STR-004,P107,2025-01-04T05:14:00+00:00,2025-01-04,purchase,/checkout,Product,Referral,Desktop,Chrome,macOS,672,61.77,true,ORD-00663,5523.81
WEB-000664,SES-000664,C0605,CMP-004,STR-005,P108,2025-01-04T05:21:00+00:00,2025-01-04,checkout_start,/product,Product,Paid Search,Mobile,Safari,Android,459,94.91,false,,0.00
WEB-000665,SES-000665,C0220,CMP-004,STR-004,P101,2025-01-04T05:28:00+00:00,2025-01-04,purchase,/home,Support,Organic,Mobile,Edge,iOS,649,87.1,false,,0.00
WEB-000666,SES-000666,C0816,CMP-006,STR-002,P109,2025-01-04T05:35:00+00:00,2025-01-04,product_view,/cart,Checkout,Referral,Mobile,Safari,macOS,297,87.06,false,,0.00
WEB-000667,SES-000667,C0144,CMP-003,STR-003,P104,2025-01-04T05:42:00+00:00,2025-01-04,page_view,/category,Catalog,Referral,Mobile,Chrome,Windows,596,71.54,true,ORD-00667,547.95
WEB-000668,SES-000668,C0420,CMP-006,STR-004,P104,2025-01-04T05:49:00+00:00,2025-01-04,add_to_cart,/cart,Product,Direct,Desktop,Chrome,Android,138,82.57,false,,0.00
WEB-000669,SES-000669,C0916,CMP-001,STR-001,P110,2025-01-04T05:56:00+00:00,2025-01-04,page_view,/cart,Landing,Organic,Tablet,Edge,Android,365,41.09,false,,0.00
WEB-000670,SES-000670,C0813,CMP-005,STR-005,P106,2025-01-04T06:03:00+00:00,2025-01-04,product_view,/checkout,Product,Social Media,Tablet,Chrome,Windows,625,10.82,false,,0.00
WEB-000671,SES-000671,C0847,CMP-004,STR-003,P103,2025-01-04T06:10:00+00:00,2025-01-04,page_view,/checkout,Catalog,Social Media,Tablet,Safari,Android,80,97.36,false,,0.00
WEB-000672,SES-000672,C0344,CMP-001,STR-001,P108,2025-01-04T06:17:00+00:00,2025-01-04,add_to_cart,/checkout,Product,Direct,Desktop,Firefox,Windows,73,49.23,true,ORD-00672,166.68
WEB-000673,SES-000673,C0433,CMP-006,STR-005,P108,2025-01-04T06:24:00+00:00,2025-01-04,add_to_cart,/home,Landing,Social Media,Tablet,Firefox,Android,318,43.43,false,,0.00
WEB-000674,SES-000674,C0193,CMP-005,STR-006,P106,2025-01-04T06:31:00+00:00,2025-01-04,purchase,/product,Product,Paid Search,Desktop,Safari,Windows,704,69.27,true,ORD-00674,2569.26
WEB-000675,SES-000675,C0210,CMP-002,STR-002,P105,2025-01-04T06:38:00+00:00,2025-01-04,add_to_cart,/category,Checkout,Social Media,Mobile,Chrome,macOS,61,57.41,false,,0.00
WEB-000676,SES-000676,C0579,CMP-003,STR-001,P101,2025-01-04T06:45:00+00:00,2025-01-04,purchase,/cart,Landing,Organic,Desktop,Chrome,Windows,204,22.12,false,,0.00
WEB-000677,SES-000677,C0044,CMP-004,STR-003,P106,2025-01-04T06:52:00+00:00,2025-01-04,add_to_cart,/cart,Product,Organic,Desktop,Firefox,Windows,288,41.19,false,,0.00
WEB-000678,SES-000678,C0754,CMP-005,STR-001,P110,2025-01-04T06:59:00+00:00,2025-01-04,purchase,/category,Catalog,Organic,Tablet,Edge,Windows,461,46.36,false,,0.00
WEB-000679,SES-000679,C0773,CMP-002,STR-004,P109,2025-01-04T07:06:00+00:00,2025-01-04,page_view,/category,Catalog,Referral,Mobile,Edge,Windows,419,31.52,false,,0.00
WEB-000680,SES-000680,C0940,CMP-003,STR-002,P108,2025-01-04T07:13:00+00:00,2025-01-04,page_view,/category,Catalog,Partner,Tablet,Firefox,iOS,500,83.93,false,,0.00
WEB-000681,SES-000681,C0648,CMP-004,STR-005,P110,2025-01-04T07:20:00+00:00,2025-01-04,product_view,/category,Support,Referral,Tablet,Firefox,Windows,189,51.29,false,,0.00
WEB-000682,SES-000682,C0812,CMP-004,STR-003,P109,2025-01-04T07:27:00+00:00,2025-01-04,add_to_cart,/cart,Landing,Organic,Desktop,Safari,Windows,230,83.02,true,ORD-00682,529.99
WEB-000683,SES-000683,C0984,CMP-006,STR-003,P110,2025-01-04T07:34:00+00:00,2025-01-04,add_to_cart,/home,Landing,Paid Search,Tablet,Safari,macOS,317,47.6,false,,0.00
WEB-000684,SES-000684,C0897,CMP-001,STR-001,P103,2025-01-04T07:41:00+00:00,2025-01-04,purchase,/cart,Product,Organic,Desktop,Safari,iOS,362,17.64,true,ORD-00684,3526.83
WEB-000685,SES-000685,C0018,CMP-004,STR-002,P105,2025-01-04T07:48:00+00:00,2025-01-04,product_view,/campaign-landing,Support,Organic,Tablet,Edge,Windows,417,58.54,false,,0.00
WEB-000686,SES-000686,C0938,CMP-002,STR-001,P104,2025-01-04T07:55:00+00:00,2025-01-04,add_to_cart,/cart,Landing,Partner,Desktop,Safari,macOS,100,86.28,false,,0.00
WEB-000687,SES-000687,C0856,CMP-006,STR-001,P102,2025-01-04T08:02:00+00:00,2025-01-04,product_view,/home,Checkout,Social Media,Tablet,Safari,macOS,847,26.09,false,,0.00
WEB-000688,SES-000688,C0580,CMP-005,STR-005,P101,2025-01-04T08:09:00+00:00,2025-01-04,product_view,/category,Landing,Partner,Mobile,Edge,Android,263,80.38,false,,0.00
WEB-000689,SES-000689,C0020,CMP-005,STR-003,P110,2025-01-04T08:16:00+00:00,2025-01-04,product_view,/cart,Catalog,Referral,Tablet,Firefox,iOS,505,7.14,true,ORD-00689,1203.36
WEB-000690,SES-000690,C0059,CMP-001,STR-002,P110,2025-01-04T08:23:00+00:00,2025-01-04,add_to_cart,/home,Support,Referral,Tablet,Chrome,Android,93,77.39,false,,0.00
