scrape_id,product_id,sku,product_name,category,brand,supplier_name,supplier_country,price,original_price,discount_pct,currency_code,availability_status,stock_qty,rating,review_count,scrape_timestamp,source_site,page_url,crawl_region
SCR-00111,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Vertex Global,Egypt,1268.33,1435.09,11.62,BHD,Out of Stock,3,3.2,4078,2024-01-15T03:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p101,Global
SCR-00112,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Prime Distribution,KSA,1600.77,1652.66,3.14,SAR,Low Stock,109,3.9,2142,2024-01-15T06:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p102,Global
SCR-00113,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Alpha Supply,Egypt,1443.59,1605.77,10.10,EGP,Out of Stock,77,3.5,2414,2024-01-15T09:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p103,GCC
SCR-00114,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Prime Distribution,Qatar,169.33,193.70,12.58,EUR,Low Stock,104,3.8,1505,2024-01-15T12:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p104,EMEA
SCR-00115,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Alpha Supply,UK,1475.01,1635.27,9.80,GBP,Out of Stock,44,4.2,1624,2024-01-15T15:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p105,Global
SCR-00116,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Vertex Global,UAE,987.03,1132.05,12.81,EUR,Out of Stock,19,3.5,3733,2024-01-15T18:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p106,Global
SCR-00117,P107,SKU-P107,Webcam 4K,Video,ClearView,Vertex Global,Bahrain,687.01,816.60,15.87,GBP,Low Stock,145,3.5,4533,2024-01-15T21:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p107,Global
SCR-00118,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Prime Distribution,UAE,1090.35,1309.10,16.71,EGP,In Stock,192,3.7,1097,2024-01-16T00:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p108,EMEA
SCR-00119,P109,SKU-P109,Desk Lamp,Office,BrightNest,Vertex Global,Egypt,989.88,1069.33,7.43,QAR,Low Stock,28,4.5,4109,2024-01-16T03:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p109,Global
SCR-00120,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,Kuwait,899.86,986.90,8.82,SAR,Out of Stock,241,4.8,381,2024-01-16T06:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p110,EMEA
SCR-00121,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Prime Distribution,Bahrain,615.44,741.05,16.95,EGP,In Stock,3,3.3,208,2024-01-16T09:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p101,Global
SCR-00122,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Prime Distribution,UK,1343.49,1398.16,3.91,GBP,Low Stock,81,3.5,1485,2024-01-16T12:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p102,Global
SCR-00123,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Vertex Global,KSA,307.30,322.39,4.68,EUR,In Stock,162,3.8,894,2024-01-16T15:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p103,GCC
SCR-00124,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Delta Trade,Qatar,415.20,486.35,14.63,QAR,In Stock,20,4.7,1554,2024-01-16T18:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p104,EMEA
SCR-00125,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Vertex Global,Qatar,272.93,311.92,12.50,EUR,Low Stock,106,3.4,4596,2024-01-16T21:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p105,EMEA
SCR-00126,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Vertex Global,UAE,1320.21,1496.50,11.78,EGP,Out of Stock,237,3.5,3954,2024-01-17T00:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p106,EMEA
SCR-00127,P107,SKU-P107,Webcam 4K,Video,ClearView,Delta Trade,UAE,1535.95,1744.21,11.94,SAR,Low Stock,177,3.5,1614,2024-01-17T03:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p107,GCC
SCR-00128,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Vertex Global,USA,1332.10,1466.75,9.18,QAR,Low Stock,10,4.9,4917,2024-01-17T06:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p108,GCC
SCR-00129,P109,SKU-P109,Desk Lamp,Office,BrightNest,Prime Distribution,KSA,983.78,1007.04,2.31,BHD,In Stock,15,4.6,2117,2024-01-17T09:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p109,GCC
SCR-00130,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,KSA,1144.71,1192.65,4.02,EUR,Out of Stock,244,4.0,447,2024-01-17T12:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p110,Global
SCR-00131,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Prime Distribution,Qatar,979.35,983.88,0.46,EGP,Out of Stock,205,4.3,3778,2024-01-17T15:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p101,GCC
SCR-00132,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Vertex Global,USA,1563.38,1732.09,9.74,SAR,Out of Stock,177,4.1,4158,2024-01-17T18:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p102,EMEA
SCR-00133,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Delta Trade,UK,1422.25,1730.65,17.82,AED,In Stock,145,4.2,3794,2024-01-17T21:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p103,GCC
SCR-00134,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Delta Trade,UAE,1493.68,1564.88,4.55,GBP,In Stock,167,3.4,3427,2024-01-18T00:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p104,Global
SCR-00135,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Vertex Global,UK,247.66,248.01,0.14,EGP,In Stock,208,3.7,1160,2024-01-18T03:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p105,Global
SCR-00136,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,Qatar,965.91,997.12,3.13,GBP,In Stock,66,4.8,4607,2024-01-18T06:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p106,GCC
SCR-00137,P107,SKU-P107,Webcam 4K,Video,ClearView,Delta Trade,UK,1299.91,1550.28,16.15,QAR,Low Stock,165,3.3,2320,2024-01-18T09:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p107,EMEA
SCR-00138,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Prime Distribution,USA,310.32,329.08,5.70,QAR,In Stock,85,4.5,3443,2024-01-18T12:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p108,GCC
SCR-00139,P109,SKU-P109,Desk Lamp,Office,BrightNest,Alpha Supply,Egypt,511.16,525.29,2.69,BHD,Out of Stock,244,4.5,1265,2024-01-18T15:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p109,Global
SCR-00140,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,KSA,841.16,848.54,0.87,GBP,Out of Stock,9,3.8,325,2024-01-18T18:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p110,Global
SCR-00141,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Vertex Global,KSA,1501.43,1544.84,2.81,AED,Low Stock,144,3.6,4022,2024-01-18T21:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p101,GCC
SCR-00142,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Delta Trade,Egypt,617.74,709.48,12.93,SAR,Low Stock,237,3.2,454,2024-01-19T00:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p102,Global
SCR-00143,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Delta Trade,Egypt,1074.99,1115.60,3.64,EGP,In Stock,195,4.3,1844,2024-01-19T03:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p103,GCC
SCR-00144,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Vertex Global,Qatar,1414.10,1424.79,0.75,EUR,In Stock,127,4.4,1351,2024-01-19T06:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p104,GCC
SCR-00145,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Alpha Supply,Kuwait,254.16,276.95,8.23,KWD,In Stock,35,4.6,4702,2024-01-19T09:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p105,Global
SCR-00146,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,Egypt,921.12,980.44,6.05,BHD,Out of Stock,184,4.2,1987,2024-01-19T12:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p106,GCC
SCR-00147,P107,SKU-P107,Webcam 4K,Video,ClearView,Delta Trade,Bahrain,905.08,938.20,3.53,QAR,Out of Stock,237,4.5,3618,2024-01-19T15:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p107,Global
SCR-00148,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Prime Distribution,KSA,225.73,265.94,15.12,EUR,Out of Stock,214,5.0,2860,2024-01-19T18:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p108,GCC
SCR-00149,P109,SKU-P109,Desk Lamp,Office,BrightNest,Alpha Supply,UAE,1127.34,1262.98,10.74,SAR,Low Stock,219,3.8,905,2024-01-19T21:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p109,EMEA
SCR-00150,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,Qatar,964.16,1115.67,13.58,SAR,In Stock,242,3.6,1073,2024-01-20T00:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p110,Global
SCR-00151,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Alpha Supply,UAE,430.13,507.95,15.32,KWD,Out of Stock,46,4.2,2081,2024-01-20T03:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p101,EMEA
SCR-00152,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Vertex Global,Qatar,508.54,543.31,6.40,KWD,Low Stock,66,4.7,4434,2024-01-20T06:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p102,Global
SCR-00153,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Alpha Supply,Kuwait,987.90,1045.51,5.51,BHD,Out of Stock,135,4.2,4427,2024-01-20T09:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p103,Global
SCR-00154,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Vertex Global,UK,1177.18,1388.35,15.21,EGP,Low Stock,148,3.9,291,2024-01-20T12:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p104,EMEA
SCR-00155,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Vertex Global,UAE,566.99,641.32,11.59,AED,In Stock,234,3.4,12,2024-01-20T15:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p105,EMEA
SCR-00156,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Delta Trade,UAE,816.61,973.66,16.13,KWD,In Stock,5,4.8,1338,2024-01-20T18:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p106,GCC
SCR-00157,P107,SKU-P107,Webcam 4K,Video,ClearView,Delta Trade,Kuwait,1320.96,1441.62,8.37,EGP,Out of Stock,126,3.3,4742,2024-01-20T21:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p107,GCC
SCR-00158,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Vertex Global,KSA,1245.11,1278.35,2.60,BHD,Out of Stock,161,4.7,856,2024-01-21T00:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p108,EMEA
SCR-00159,P109,SKU-P109,Desk Lamp,Office,BrightNest,Delta Trade,USA,259.78,277.63,6.43,QAR,Out of Stock,199,4.6,147,2024-01-21T03:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p109,EMEA
SCR-00160,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Delta Trade,Bahrain,504.44,517.22,2.47,SAR,In Stock,190,3.4,2676,2024-01-21T06:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p110,EMEA
SCR-00161,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Vertex Global,Qatar,50.24,57.22,12.19,SAR,In Stock,173,4.6,582,2024-01-21T09:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p101,GCC
SCR-00162,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Alpha Supply,Bahrain,177.24,211.05,16.02,BHD,In Stock,3,4.1,2748,2024-01-21T12:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p102,EMEA
SCR-00163,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Prime Distribution,UAE,693.12,820.94,15.57,QAR,In Stock,62,3.5,1463,2024-01-21T15:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p103,GCC
SCR-00164,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Vertex Global,UK,1635.25,1666.07,1.85,KWD,Low Stock,246,3.3,1686,2024-01-21T18:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p104,GCC
SCR-00165,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Prime Distribution,KSA,481.02,514.79,6.56,EGP,Out of Stock,4,3.3,2063,2024-01-21T21:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p105,GCC
SCR-00166,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,Kuwait,725.12,787.32,7.90,EUR,Out of Stock,247,3.9,4114,2024-01-22T00:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p106,EMEA
SCR-00167,P107,SKU-P107,Webcam 4K,Video,ClearView,Delta Trade,USA,1344.19,1381.63,2.71,SAR,Low Stock,129,4.2,2910,2024-01-22T03:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p107,Global
SCR-00168,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Alpha Supply,Bahrain,1455.80,1705.28,14.63,QAR,Low Stock,28,3.3,4225,2024-01-22T06:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p108,Global
SCR-00169,P109,SKU-P109,Desk Lamp,Office,BrightNest,Delta Trade,Bahrain,1212.51,1264.48,4.11,QAR,Low Stock,118,4.3,4413,2024-01-22T09:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p109,EMEA
SCR-00170,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,UK,266.17,309.11,13.89,EGP,In Stock,36,4.1,2174,2024-01-22T12:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p110,Global
SCR-00171,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Prime Distribution,Kuwait,1337.31,1537.32,13.01,BHD,Out of Stock,210,5.0,4024,2024-01-22T15:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p101,GCC
SCR-00172,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Prime Distribution,Egypt,405.88,482.61,15.90,EGP,Out of Stock,42,4.5,715,2024-01-22T18:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p102,GCC
SCR-00173,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Vertex Global,UAE,1648.47,1670.01,1.29,QAR,Low Stock,5,3.9,2934,2024-01-22T21:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p103,GCC
SCR-00174,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Prime Distribution,UK,1655.30,1663.45,0.49,EUR,Out of Stock,91,3.9,4296,2024-01-23T00:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p104,GCC
SCR-00175,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Prime Distribution,KSA,316.75,383.47,17.40,SAR,In Stock,195,4.3,2781,2024-01-23T03:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p105,GCC
SCR-00176,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Vertex Global,Kuwait,293.97,329.53,10.79,EUR,In Stock,76,3.7,2438,2024-01-23T06:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p106,GCC
SCR-00177,P107,SKU-P107,Webcam 4K,Video,ClearView,Vertex Global,KSA,473.41,540.86,12.47,EUR,In Stock,108,3.9,581,2024-01-23T09:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p107,EMEA
SCR-00178,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Prime Distribution,UK,392.20,465.91,15.82,EGP,Low Stock,118,3.2,3227,2024-01-23T12:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p108,GCC
SCR-00179,P109,SKU-P109,Desk Lamp,Office,BrightNest,Vertex Global,USA,150.87,157.03,3.92,GBP,Low Stock,72,4.5,3918,2024-01-23T15:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p109,Global
SCR-00180,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Delta Trade,Bahrain,791.06,866.16,8.67,QAR,Out of Stock,45,4.6,2109,2024-01-23T18:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p110,Global
SCR-00181,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Vertex Global,KSA,308.65,341.81,9.70,EUR,In Stock,34,4.1,4139,2024-01-23T21:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p101,GCC
SCR-00182,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Delta Trade,UK,1348.87,1507.12,10.50,BHD,Low Stock,155,4.8,4651,2024-01-24T00:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p102,Global
SCR-00183,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Alpha Supply,UK,1248.23,1256.65,0.67,SAR,In Stock,216,4.5,3757,2024-01-24T03:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p103,GCC
SCR-00184,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Alpha Supply,UK,1480.35,1645.93,10.06,GBP,In Stock,82,4.0,4274,2024-01-24T06:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p104,EMEA
SCR-00185,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Alpha Supply,UAE,679.74,699.82,2.87,EUR,Low Stock,234,4.0,3213,2024-01-24T09:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p105,Global
SCR-00186,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,Qatar,148.11,153.13,3.28,SAR,Low Stock,202,3.8,1059,2024-01-24T12:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p106,Global
SCR-00187,P107,SKU-P107,Webcam 4K,Video,ClearView,Prime Distribution,Kuwait,1502.77,1588.38,5.39,AED,In Stock,107,4.6,4766,2024-01-24T15:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p107,GCC
SCR-00188,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Delta Trade,USA,363.39,371.79,2.26,EUR,Low Stock,196,5.0,2004,2024-01-24T18:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p108,GCC
SCR-00189,P109,SKU-P109,Desk Lamp,Office,BrightNest,Delta Trade,Bahrain,927.14,985.90,5.96,EGP,In Stock,83,3.9,2418,2024-01-24T21:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p109,Global
SCR-00190,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Alpha Supply,Egypt,1067.80,1071.44,0.34,EUR,In Stock,181,3.8,4521,2024-01-25T00:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p110,EMEA
SCR-00191,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Delta Trade,UK,1463.38,1476.07,0.86,AED,Low Stock,211,4.7,2593,2024-01-25T03:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p101,GCC
SCR-00192,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Prime Distribution,Kuwait,1379.30,1382.48,0.23,AED,Out of Stock,80,4.2,4664,2024-01-25T06:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p102,EMEA
SCR-00193,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Delta Trade,KSA,566.91,626.28,9.48,EGP,In Stock,242,4.1,3074,2024-01-25T09:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p103,GCC
SCR-00194,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Alpha Supply,KSA,656.44,758.72,13.48,AED,In Stock,209,3.9,4420,2024-01-25T12:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p104,Global
SCR-00195,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Delta Trade,KSA,441.22,485.44,9.11,KWD,Low Stock,220,3.9,4833,2024-01-25T15:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p105,Global
SCR-00196,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,KSA,1430.34,1719.78,16.83,QAR,Out of Stock,192,4.9,4530,2024-01-25T18:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p106,EMEA
SCR-00197,P107,SKU-P107,Webcam 4K,Video,ClearView,Alpha Supply,KSA,530.04,589.20,10.04,EUR,Low Stock,195,3.6,2508,2024-01-25T21:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p107,GCC
SCR-00198,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Vertex Global,Bahrain,1218.29,1270.64,4.12,EGP,Low Stock,241,3.6,3819,2024-01-26T00:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p108,EMEA
SCR-00199,P109,SKU-P109,Desk Lamp,Office,BrightNest,Vertex Global,Kuwait,659.49,798.61,17.42,KWD,Low Stock,102,3.3,4611,2024-01-26T03:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p109,EMEA
SCR-00200,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Alpha Supply,Kuwait,568.08,574.05,1.04,BHD,Low Stock,106,4.0,229,2024-01-26T06:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p110,EMEA
SCR-00201,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Delta Trade,Kuwait,1300.10,1540.22,15.59,BHD,In Stock,4,3.7,3711,2024-01-26T09:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p101,Global
SCR-00202,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Alpha Supply,Egypt,762.74,837.81,8.96,EGP,Low Stock,51,4.5,107,2024-01-26T12:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p102,Global
SCR-00203,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Prime Distribution,UK,680.66,729.62,6.71,EGP,In Stock,121,4.6,2398,2024-01-26T15:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p103,EMEA
SCR-00204,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Vertex Global,UK,338.34,375.73,9.95,QAR,In Stock,176,4.2,4571,2024-01-26T18:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p104,EMEA
SCR-00205,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Vertex Global,KSA,1390.43,1490.76,6.73,KWD,Low Stock,242,4.8,3728,2024-01-26T21:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p105,GCC
SCR-00206,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Vertex Global,Kuwait,1163.99,1299.24,10.41,BHD,Out of Stock,33,4.3,4341,2024-01-27T00:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p106,EMEA
SCR-00207,P107,SKU-P107,Webcam 4K,Video,ClearView,Alpha Supply,USA,1152.06,1178.58,2.25,GBP,In Stock,200,4.6,3945,2024-01-27T03:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p107,Global
SCR-00208,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Alpha Supply,Kuwait,1108.67,1288.85,13.98,BHD,In Stock,248,3.7,4738,2024-01-27T06:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p108,Global
