transaction_id,customer_id,product_id,campaign_id,store_id,session_id,transaction_date,quantity,price,total_amount,order_id,payment_method,currency_code,country_code,city,sales_channel,device_type,promo_code,discount_amount,tax_amount,shipping_amount,fulfillment_status,transaction_status
T00508,C0630,P109,CMP-006,STR-002,SES-000508,8/5/2022,2,1344.07,2469.78,ORD-00508,Bank Transfer,BHD,KSA,Jeddah,Marketplace,Mobile,VIP15,365.12,116.15,30.61,Delivered,Completed
T00509,C0788,P102,CMP-003,STR-001,SES-000509,3/2/2023,3,1152.12,3425.96,ORD-00509,Bank Transfer,KWD,Bahrain,Riffa,Retail,Desktop,RAMADAN20,196.62,162.99,3.23,Packed,Pending
T00510,C0503,P105,CMP-003,STR-004,SES-000510,10/4/2024,1,362.00,395.52,ORD-00510,Apple Pay,GBP,Bahrain,Manama,Marketplace,Mobile,NONE,4.71,17.86,20.37,Returned,Completed
T00511,C0796,P108,CMP-002,STR-005,SES-000511,7/1/2024,4,1262.34,5056.08,ORD-00511,Credit Card,EUR,UK,London,Marketplace,Tablet,NONE,277.73,238.58,45.87,Packed,Pending
T00512,C0239,P104,CMP-004,STR-004,SES-000512,9/24/2024,4,402.49,1477.72,ORD-00512,Cash,QAR,UAE,Sharjah,Online,Tablet,RAMADAN20,204.52,70.27,2.01,Delivered,Completed
T00513,C0533,P103,CMP-006,STR-001,SES-000513,1/26/2022,2,1015.12,1841.42,ORD-00513,Apple Pay,KWD,Egypt,Alexandria,Retail,Tablet,WELCOME10,278.52,87.59,2.11,Returned,Completed
T00514,C0942,P108,CMP-002,STR-006,SES-000514,10/4/2022,1,336.47,344.32,ORD-00514,Bank Transfer,QAR,Bahrain,Riffa,Marketplace,Tablet,VIP15,33.53,15.15,26.23,Delivered,Pending
T00515,C0955,P105,CMP-004,STR-005,SES-000515,11/6/2024,4,1081.31,4131.84,ORD-00515,Cash,QAR,Kuwait,Hawalli,Marketplace,Tablet,RAMADAN20,416.84,195.42,28.02,In Transit,Refunded
T00516,C0718,P110,CMP-004,STR-001,SES-000516,7/22/2022,3,1313.85,4139.91,ORD-00516,Cash,QAR,Kuwait,Hawalli,Marketplace,Mobile,NONE,51.20,194.52,55.04,Returned,Pending
T00517,C0726,P103,CMP-002,STR-006,SES-000517,12/27/2023,1,55.61,108.61,ORD-00517,Apple Pay,EGP,KSA,Riyadh,Marketplace,Tablet,RAMADAN20,7.18,2.42,57.76,Returned,Pending
T00518,C0878,P107,CMP-005,STR-006,SES-000518,12/11/2024,3,240.50,766.44,ORD-00518,Bank Transfer,KWD,KSA,Jeddah,Online,Tablet,WELCOME10,2.26,35.96,11.24,Delivered,Completed
T00519,C0938,P103,CMP-003,STR-001,SES-000519,7/17/2022,3,1138.49,3591.67,ORD-00519,Bank Transfer,KWD,Qatar,Doha,Online,Mobile,WELCOME10,20.15,169.77,26.58,In Transit,Completed
T00520,C0860,P110,CMP-003,STR-005,SES-000520,2/5/2024,4,669.93,2768.11,ORD-00520,Cash,EUR,KSA,Jeddah,Retail,Mobile,NONE,99.97,128.99,59.37,In Transit,Pending
T00521,C0169,P110,CMP-004,STR-001,SES-000521,9/9/2023,3,328.86,919.78,ORD-00521,Bank Transfer,SAR,Egypt,Alexandria,Online,Tablet,RAMADAN20,141.61,42.25,32.56,Returned,Refunded
T00522,C0386,P103,CMP-001,STR-006,SES-000522,2/6/2023,3,467.53,1446.87,ORD-00522,Google Pay,GBP,UAE,Sharjah,Online,Desktop,WELCOME10,67.51,66.75,45.04,Packed,Completed
T00523,C0572,P110,CMP-005,STR-006,SES-000523,1/13/2024,2,1470.29,3109.07,ORD-00523,Credit Card,AED,Egypt,Cairo,Retail,Desktop,NONE,29.28,145.56,52.21,In Transit,Completed
T00524,C0996,P101,CMP-002,STR-003,SES-000524,8/1/2022,6,690.47,4252.70,ORD-00524,Apple Pay,GBP,Bahrain,Riffa,Marketplace,Tablet,WELCOME10,133.56,200.46,42.98,Packed,Completed
T00525,C0210,P105,CMP-006,STR-002,SES-000525,9/30/2023,1,456.22,441.46,ORD-00525,Cash,BHD,USA,Chicago,Marketplace,Mobile,NONE,42.86,20.67,7.43,Returned,Refunded
T00526,C0621,P105,CMP-006,STR-002,SES-000526,12/30/2022,1,76.72,87.46,ORD-00526,Google Pay,EGP,UK,London,Online,Tablet,VIP15,1.19,3.78,8.15,Delivered,Refunded
T00527,C0786,P106,CMP-001,STR-006,SES-000527,10/1/2024,6,861.96,5251.65,ORD-00527,Google Pay,AED,UAE,Sharjah,Retail,Tablet,VIP15,183.04,249.44,13.49,Returned,Completed
T00528,C0638,P107,CMP-006,STR-006,SES-000528,10/16/2023,1,925.24,943.24,ORD-00528,Google Pay,KWD,UAE,Dubai,Marketplace,Mobile,RAMADAN20,54.43,43.54,28.89,In Transit,Pending
T00529,C0924,P107,CMP-005,STR-004,SES-000529,11/30/2022,2,676.51,1386.44,ORD-00529,Bank Transfer,SAR,Egypt,Giza,Retail,Desktop,NONE,75.51,63.88,45.05,Packed,Completed
T00530,C0590,P110,CMP-005,STR-002,SES-000530,6/26/2022,4,585.03,2183.39,ORD-00530,Bank Transfer,AED,UK,Birmingham,Online,Mobile,WELCOME10,260.76,103.97,0.06,Returned,Pending
T00531,C0883,P107,CMP-002,STR-006,SES-000531,7/21/2023,3,521.83,1594.10,ORD-00531,Google Pay,GBP,Qatar,Al Rayyan,Online,Tablet,NONE,103.90,73.08,59.43,Packed,Pending
T00532,C0559,P108,CMP-005,STR-006,SES-000532,3/23/2022,4,1481.72,5345.92,ORD-00532,Google Pay,QAR,USA,New York,Retail,Tablet,NONE,859.74,253.36,25.42,Returned,Pending
T00533,C0662,P105,CMP-005,STR-006,SES-000533,11/12/2024,4,1053.01,4034.73,ORD-00533,Apple Pay,AED,Kuwait,Kuwait City,Online,Tablet,WELCOME10,380.49,191.58,11.60,Packed,Refunded
T00534,C0567,P107,CMP-005,STR-004,SES-000534,2/22/2022,6,1035.45,6085.35,ORD-00534,Bank Transfer,KWD,UAE,Sharjah,Marketplace,Desktop,RAMADAN20,438.40,288.72,22.33,Returned,Completed
T00535,C0220,P101,CMP-005,STR-002,SES-000535,6/18/2023,6,1431.14,8627.94,ORD-00535,Cash,SAR,KSA,Riyadh,Online,Mobile,WELCOME10,370.78,410.80,1.08,Packed,Completed
T00536,C0472,P106,CMP-001,STR-003,SES-000536,6/5/2022,2,266.35,571.49,ORD-00536,Google Pay,AED,UAE,Sharjah,Retail,Desktop,VIP15,31.42,25.06,45.15,In Transit,Refunded
T00537,C0238,P102,CMP-003,STR-005,SES-000537,11/5/2022,6,1436.89,8488.28,ORD-00537,Google Pay,BHD,KSA,Riyadh,Marketplace,Desktop,NONE,545.58,403.79,8.73,Packed,Pending
T00538,C0156,P109,CMP-001,STR-004,SES-000538,5/24/2022,1,97.21,129.70,ORD-00538,Cash,EUR,USA,Chicago,Marketplace,Mobile,RAMADAN20,3.72,4.67,31.54,Packed,Pending
T00539,C0618,P107,CMP-005,STR-004,SES-000539,5/16/2023,6,1313.23,7341.97,ORD-00539,Cash,GBP,USA,Chicago,Online,Tablet,WELCOME10,923.58,347.79,38.38,Packed,Pending
T00540,C0457,P107,CMP-005,STR-005,SES-000540,3/7/2023,5,1086.59,5398.41,ORD-00540,Cash,EGP,Egypt,Giza,Marketplace,Tablet,NONE,324.80,255.41,34.85,Returned,Completed
T00541,C0571,P107,CMP-005,STR-001,SES-000541,2/15/2024,3,291.29,917.97,ORD-00541,Bank Transfer,GBP,Kuwait,Kuwait City,Marketplace,Tablet,RAMADAN20,18.62,42.76,19.96,Packed,Completed
T00542,C0137,P102,CMP-005,STR-005,SES-000542,12/6/2024,1,580.93,618.14,ORD-00542,Cash,EUR,UK,Birmingham,Online,Tablet,WELCOME10,45.00,26.80,55.41,Packed,Completed
T00543,C0181,P110,CMP-005,STR-006,SES-000543,12/20/2023,1,823.24,864.14,ORD-00543,Apple Pay,EUR,Bahrain,Manama,Retail,Tablet,RAMADAN20,57.26,38.30,59.86,Packed,Pending
T00544,C0091,P101,CMP-004,STR-004,SES-000544,6/20/2024,4,1117.98,4429.02,ORD-00544,Bank Transfer,BHD,UAE,Abu Dhabi,Retail,Tablet,WELCOME10,298.02,208.69,46.43,Returned,Completed
T00545,C0546,P102,CMP-005,STR-001,SES-000545,1/5/2024,6,874.93,5318.95,ORD-00545,Cash,GBP,Qatar,Doha,Online,Mobile,VIP15,208.49,252.05,25.81,Packed,Refunded
T00546,C0288,P101,CMP-006,STR-004,SES-000546,11/20/2022,3,231.92,760.24,ORD-00546,Apple Pay,EGP,USA,New York,Marketplace,Tablet,RAMADAN20,12.25,34.18,42.55,Returned,Completed
T00547,C0399,P106,CMP-001,STR-005,SES-000547,1/3/2025,3,1175.39,3673.00,ORD-00547,Bank Transfer,EUR,KSA,Jeddah,Online,Mobile,WELCOME10,58.73,173.37,32.19,In Transit,Completed
T00548,C0410,P104,CMP-003,STR-004,SES-000548,1/9/2023,3,713.98,1998.77,ORD-00548,Google Pay,BHD,Egypt,Giza,Online,Desktop,VIP15,272.61,93.47,35.97,Delivered,Completed
T00549,C0477,P103,CMP-005,STR-006,SES-000549,9/5/2023,2,774.48,1473.99,ORD-00549,Credit Card,AED,UK,Manchester,Retail,Tablet,RAMADAN20,165.44,69.18,21.29,Returned,Pending
T00550,C0165,P105,CMP-006,STR-003,SES-000550,2/3/2022,3,120.57,366.29,ORD-00550,Cash,BHD,KSA,Dammam,Retail,Mobile,VIP15,14.50,17.36,1.72,Returned,Completed
T00551,C0280,P104,CMP-003,STR-003,SES-000551,4/26/2023,4,1265.29,4844.61,ORD-00551,Credit Card,BHD,Egypt,Cairo,Marketplace,Tablet,RAMADAN20,469.64,229.58,23.51,Returned,Completed
T00552,C0154,P103,CMP-002,STR-006,SES-000552,5/29/2024,3,1308.62,3928.40,ORD-00552,Google Pay,GBP,Egypt,Giza,Online,Mobile,NONE,223.10,185.14,40.50,Packed,Refunded
T00553,C0012,P103,CMP-004,STR-003,SES-000553,5/3/2022,4,1267.50,4739.76,ORD-00553,Cash,BHD,Egypt,Giza,Retail,Desktop,WELCOME10,612.15,222.89,59.02,Delivered,Completed
T00554,C0111,P105,CMP-003,STR-002,SES-000554,2/12/2024,6,901.65,5727.91,ORD-00554,Cash,SAR,Egypt,Giza,Online,Mobile,RAMADAN20,7.93,270.10,55.84,In Transit,Completed
T00555,C0056,P101,CMP-004,STR-005,SES-000555,6/15/2022,3,564.77,1563.74,ORD-00555,Cash,GBP,Kuwait,Kuwait City,Retail,Tablet,WELCOME10,224.82,73.47,20.78,Packed,Completed
T00556,C0263,P106,CMP-003,STR-004,SES-000556,11/25/2023,2,337.89,714.25,ORD-00556,Cash,QAR,UAE,Abu Dhabi,Marketplace,Mobile,WELCOME10,12.89,33.14,18.22,In Transit,Completed
T00557,C0932,P108,CMP-004,STR-005,SES-000557,2/12/2023,2,1408.20,2856.19,ORD-00557,Bank Transfer,KWD,Kuwait,Hawalli,Retail,Mobile,RAMADAN20,100.74,135.78,4.75,Delivered,Completed
T00558,C0756,P107,CMP-005,STR-003,SES-000558,5/14/2022,1,1263.23,1175.32,ORD-00558,Credit Card,SAR,Kuwait,Kuwait City,Online,Tablet,RAMADAN20,155.80,55.37,12.52,In Transit,Completed
T00559,C0722,P109,CMP-006,STR-001,SES-000559,5/11/2022,4,1245.48,4502.09,ORD-00559,Cash,GBP,UK,Birmingham,Retail,Mobile,NONE,733.46,212.42,41.21,In Transit,Completed
T00560,C0136,P109,CMP-004,STR-005,SES-000560,3/23/2024,2,770.34,1398.40,ORD-00560,Apple Pay,QAR,Kuwait,Kuwait City,Online,Desktop,WELCOME10,222.27,65.92,14.07,Delivered,Pending
T00561,C0368,P101,CMP-003,STR-004,SES-000561,4/17/2022,5,1405.13,6587.88,ORD-00561,Apple Pay,EUR,UAE,Dubai,Online,Desktop,VIP15,784.11,312.08,34.26,Returned,Completed
T00562,C0270,P110,CMP-005,STR-001,SES-000562,7/11/2023,3,1442.96,4154.68,ORD-00562,Bank Transfer,KWD,USA,Chicago,Marketplace,Desktop,NONE,385.86,197.15,14.51,Packed,Refunded
T00563,C0657,P101,CMP-006,STR-003,SES-000563,6/4/2023,5,699.60,3383.41,ORD-00563,Bank Transfer,EUR,Egypt,Cairo,Online,Mobile,NONE,277.82,161.01,2.22,Delivered,Completed
T00564,C0402,P101,CMP-005,STR-006,SES-000564,9/25/2023,3,948.57,2618.98,ORD-00564,Credit Card,EGP,UK,Birmingham,Retail,Tablet,WELCOME10,372.05,123.68,21.64,In Transit,Completed
T00565,C0428,P107,CMP-006,STR-003,SES-000565,2/10/2024,4,1258.59,4664.73,ORD-00565,Credit Card,KWD,Kuwait,Hawalli,Retail,Mobile,VIP15,639.19,219.76,49.80,In Transit,Refunded
T00566,C0439,P106,CMP-004,STR-005,SES-000566,3/12/2023,4,870.08,3159.10,ORD-00566,Cash,QAR,Bahrain,Manama,Marketplace,Desktop,WELCOME10,505.01,148.77,35.02,Returned,Completed
T00567,C0898,P110,CMP-005,STR-001,SES-000567,1/26/2023,3,1307.64,4115.44,ORD-00567,Cash,EUR,Kuwait,Kuwait City,Online,Tablet,NONE,48.63,193.71,47.44,Delivered,Completed
T00568,C0467,P107,CMP-003,STR-004,SES-000568,5/26/2022,3,301.26,866.47,ORD-00568,Credit Card,SAR,UAE,Abu Dhabi,Online,Tablet,NONE,91.59,40.61,13.67,Packed,Refunded
T00569,C0664,P107,CMP-006,STR-002,SES-000569,4/26/2023,4,688.78,2518.32,ORD-00569,Credit Card,GBP,UK,Birmingham,Online,Mobile,WELCOME10,409.97,117.26,55.91,Delivered,Completed
T00570,C0379,P103,CMP-002,STR-004,SES-000570,12/29/2024,1,330.75,375.20,ORD-00570,Apple Pay,BHD,Egypt,Alexandria,Marketplace,Tablet,WELCOME10,19.14,15.58,48.01,In Transit,Refunded
T00571,C0328,P107,CMP-005,STR-004,SES-000571,4/27/2024,5,75.26,376.12,ORD-00571,Cash,AED,USA,New York,Online,Mobile,VIP15,37.16,16.96,20.02,In Transit,Completed
T00572,C0558,P102,CMP-003,STR-004,SES-000572,2/2/2024,1,1371.48,1271.92,ORD-00572,Cash,KWD,Qatar,Al Rayyan,Marketplace,Tablet,NONE,175.53,59.80,16.17,Delivered,Refunded
T00573,C0465,P110,CMP-006,STR-003,SES-000573,8/7/2022,3,1322.87,3606.84,ORD-00573,Credit Card,KWD,USA,New York,Retail,Tablet,NONE,583.31,169.26,52.28,In Transit,Completed
T00574,C0438,P107,CMP-001,STR-005,SES-000574,11/30/2023,3,188.02,584.20,ORD-00574,Bank Transfer,KWD,KSA,Jeddah,Marketplace,Mobile,RAMADAN20,7.89,27.81,0.22,Returned,Refunded
T00575,C0550,P109,CMP-003,STR-003,SES-000575,10/5/2023,6,515.48,2906.92,ORD-00575,Bank Transfer,GBP,Egypt,Giza,Marketplace,Desktop,RAMADAN20,360.60,136.61,38.03,Returned,Completed
T00576,C0619,P110,CMP-003,STR-005,SES-000576,4/4/2022,2,1002.49,2073.59,ORD-00576,Apple Pay,GBP,Egypt,Giza,Retail,Mobile,RAMADAN20,82.87,96.11,55.37,Packed,Completed
T00577,C0391,P107,CMP-003,STR-005,SES-000577,9/27/2023,5,978.18,4753.40,ORD-00577,Google Pay,EUR,KSA,Riyadh,Online,Tablet,WELCOME10,386.25,225.23,23.52,Returned,Completed
T00578,C0730,P106,CMP-005,STR-001,SES-000578,2/6/2024,2,321.13,612.70,ORD-00578,Apple Pay,SAR,Egypt,Cairo,Retail,Mobile,VIP15,63.42,28.94,4.92,Returned,Completed
T00579,C0835,P102,CMP-004,STR-001,SES-000579,12/2/2022,4,772.46,3031.09,ORD-00579,Bank Transfer,GBP,UAE,Sharjah,Marketplace,Mobile,WELCOME10,220.07,143.49,17.83,Packed,Pending
T00580,C0911,P102,CMP-004,STR-004,SES-000580,6/5/2022,5,1055.93,4855.53,ORD-00580,Apple Pay,KWD,Kuwait,Kuwait City,Retail,Tablet,VIP15,687.19,229.62,33.45,In Transit,Completed
T00581,C0124,P104,CMP-006,STR-006,SES-000581,10/6/2023,6,1030.18,6008.59,ORD-00581,Bank Transfer,QAR,Kuwait,Kuwait City,Marketplace,Desktop,NONE,459.48,286.08,0.91,Returned,Completed
T00582,C0625,P108,CMP-002,STR-005,SES-000582,5/9/2024,1,1125.14,1140.36,ORD-00582,Bank Transfer,AED,Bahrain,Riffa,Marketplace,Mobile,WELCOME10,58.60,53.33,20.49,In Transit,Completed
T00583,C0153,P106,CMP-001,STR-001,SES-000583,11/2/2024,1,906.05,932.94,ORD-00583,Cash,EGP,Qatar,Al Rayyan,Marketplace,Mobile,VIP15,35.43,43.53,18.79,Packed,Pending
T00584,C0982,P107,CMP-002,STR-003,SES-000584,5/30/2023,1,123.34,167.63,ORD-00584,Bank Transfer,AED,Egypt,Alexandria,Retail,Tablet,RAMADAN20,7.88,5.77,46.40,In Transit,Pending
T00585,C0932,P102,CMP-003,STR-003,SES-000585,10/29/2023,2,1499.01,2973.10,ORD-00585,Apple Pay,AED,Kuwait,Hawalli,Online,Desktop,RAMADAN20,221.37,138.83,57.62,Delivered,Completed
T00586,C0446,P102,CMP-004,STR-006,SES-000586,9/4/2023,1,542.29,540.19,ORD-00586,Bank Transfer,QAR,Egypt,Alexandria,Online,Tablet,NONE,38.56,25.19,11.27,Packed,Completed
T00587,C0074,P108,CMP-005,STR-001,SES-000587,2/1/2022,5,33.51,195.45,ORD-00587,Credit Card,QAR,Bahrain,Riffa,Marketplace,Mobile,VIP15,2.80,8.24,22.46,In Transit,Completed
T00588,C0287,P110,CMP-006,STR-006,SES-000588,1/6/2024,3,810.02,2508.24,ORD-00588,Apple Pay,EUR,Kuwait,Kuwait City,Retail,Mobile,RAMADAN20,69.05,118.05,29.18,Packed,Pending
T00589,C0404,P107,CMP-006,STR-001,SES-000589,11/25/2024,1,814.27,855.27,ORD-00589,Credit Card,EUR,Kuwait,Hawalli,Retail,Desktop,WELCOME10,29.47,39.24,31.23,Returned,Completed
T00590,C0201,P101,CMP-005,STR-005,SES-000590,3/6/2022,4,1393.88,5206.04,ORD-00590,Bank Transfer,QAR,Bahrain,Manama,Marketplace,Desktop,NONE,658.73,245.84,43.41,Packed,Completed
T00591,C0679,P101,CMP-004,STR-006,SES-000591,1/6/2022,3,552.49,1591.86,ORD-00591,Cash,AED,UK,Birmingham,Retail,Mobile,RAMADAN20,179.93,73.88,40.44,Packed,Completed
T00592,C0055,P101,CMP-002,STR-004,SES-000592,2/13/2024,2,1078.88,2278.43,ORD-00592,Apple Pay,EGP,KSA,Jeddah,Online,Desktop,WELCOME10,44.90,105.64,59.93,Returned,Pending
T00593,C0878,P106,CMP-001,STR-003,SES-000593,3/2/2023,2,1377.28,2727.59,ORD-00593,Cash,AED,KSA,Jeddah,Marketplace,Desktop,WELCOME10,159.42,129.76,2.69,In Transit,Completed
T00594,C0336,P103,CMP-002,STR-004,SES-000594,1/20/2024,3,894.82,2844.15,ORD-00594,Google Pay,GBP,Egypt,Alexandria,Retail,Desktop,WELCOME10,21.11,133.17,47.63,In Transit,Completed
T00595,C0099,P104,CMP-006,STR-006,SES-000595,12/12/2023,5,891.42,4497.43,ORD-00595,Bank Transfer,AED,UK,Manchester,Retail,Mobile,RAMADAN20,197.88,212.96,25.25,Packed,Refunded
T00596,C0262,P101,CMP-006,STR-003,SES-000596,7/3/2022,3,990.72,3062.33,ORD-00596,Bank Transfer,QAR,KSA,Dammam,Online,Mobile,NONE,108.05,143.21,55.01,Packed,Refunded
T00597,C0376,P107,CMP-003,STR-006,SES-000597,4/12/2022,6,1467.60,9050.62,ORD-00597,Google Pay,EGP,Kuwait,Kuwait City,Marketplace,Mobile,NONE,206.57,429.95,21.64,Returned,Completed
T00598,C0553,P110,CMP-006,STR-002,SES-000598,12/9/2022,2,792.96,1665.41,ORD-00598,Cash,GBP,Qatar,Al Rayyan,Retail,Tablet,VIP15,48.44,76.87,51.06,In Transit,Completed
T00599,C0898,P109,CMP-005,STR-002,SES-000599,11/15/2022,3,119.10,400.04,ORD-00599,Google Pay,EGP,Kuwait,Kuwait City,Retail,Desktop,RAMADAN20,25.86,16.57,52.03,Returned,Completed
T00600,C0408,P106,CMP-003,STR-001,SES-000600,11/29/2022,5,1272.85,5910.65,ORD-00600,Cash,KWD,USA,Chicago,Marketplace,Mobile,WELCOME10,773.53,279.54,40.39,Returned,Refunded
T00601,C0418,P107,CMP-003,STR-004,SES-000601,4/30/2022,2,143.42,311.10,ORD-00601,Credit Card,GBP,USA,New York,Online,Tablet,RAMADAN20,0.14,14.34,10.06,In Transit,Completed
T00602,C0657,P105,CMP-002,STR-001,SES-000602,9/10/2023,3,1112.21,3438.31,ORD-00602,Google Pay,KWD,Egypt,Cairo,Marketplace,Desktop,WELCOME10,107.35,161.46,47.57,Returned,Pending
T00603,C0994,P104,CMP-005,STR-006,SES-000603,9/18/2022,3,247.27,690.44,ORD-00603,Cash,GBP,UK,Manchester,Marketplace,Tablet,WELCOME10,96.54,32.26,12.91,In Transit,Completed
T00604,C0988,P102,CMP-003,STR-001,SES-000604,9/30/2024,2,1028.41,2089.63,ORD-00604,Credit Card,EUR,UAE,Dubai,Retail,Tablet,WELCOME10,88.40,98.42,22.79,In Transit,Refunded
T00605,C0105,P106,CMP-004,STR-003,SES-000605,4/30/2024,1,50.35,107.10,ORD-00605,Credit Card,GBP,UK,Manchester,Online,Mobile,WELCOME10,0.35,2.50,54.60,Delivered,Completed
T00606,C0215,P110,CMP-003,STR-003,SES-000606,8/7/2022,2,167.39,344.43,ORD-00606,Apple Pay,EGP,Bahrain,Riffa,Online,Mobile,VIP15,40.83,14.70,35.78,In Transit,Completed
T00607,C0269,P103,CMP-002,STR-004,SES-000607,4/18/2023,6,221.26,1283.20,ORD-00607,Credit Card,QAR,Egypt,Giza,Marketplace,Desktop,WELCOME10,148.12,58.97,44.79,Returned,Completed
T00608,C0345,P101,CMP-003,STR-003,SES-000608,9/13/2022,5,604.33,2940.48,ORD-00608,Cash,AED,USA,New York,Online,Tablet,NONE,246.37,138.76,26.44,In Transit,Pending
T00609,C0103,P104,CMP-002,STR-004,SES-000609,1/4/2025,3,299.65,857.95,ORD-00609,Bank Transfer,GBP,UAE,Sharjah,Marketplace,Desktop,VIP15,122.22,38.84,42.38,Returned,Pending
T00610,C0697,P101,CMP-002,STR-002,SES-000610,3/3/2024,6,854.88,5235.75,ORD-00610,Google Pay,BHD,Bahrain,Riffa,Online,Tablet,RAMADAN20,144.86,249.22,2.11,Packed,Completed
T00611,C0206,P109,CMP-001,STR-003,SES-000611,8/24/2023,3,524.36,1598.52,ORD-00611,Cash,BHD,UK,Manchester,Marketplace,Tablet,WELCOME10,107.14,73.30,59.28,Returned,Completed
T00612,C0901,P103,CMP-002,STR-003,SES-000612,5/29/2024,3,57.30,176.15,ORD-00612,Cash,EUR,Egypt,Cairo,Retail,Tablet,NONE,17.43,7.72,13.96,In Transit,Completed
T00613,C0494,P109,CMP-004,STR-004,SES-000613,3/13/2024,5,867.86,4209.37,ORD-00613,Credit Card,SAR,Qatar,Al Rayyan,Retail,Tablet,VIP15,368.54,198.54,40.07,Returned,Completed
T00614,C0399,P102,CMP-002,STR-002,SES-000614,6/20/2022,5,1051.50,5521.63,ORD-00614,Credit Card,KWD,KSA,Jeddah,Marketplace,Mobile,RAMADAN20,6.92,262.53,8.52,In Transit,Pending
T00615,C0779,P107,CMP-002,STR-004,SES-000615,3/8/2023,3,326.44,1031.12,ORD-00615,Apple Pay,EUR,Egypt,Cairo,Marketplace,Desktop,RAMADAN20,24.36,47.75,28.41,In Transit,Pending
T00616,C0854,P105,CMP-002,STR-001,SES-000616,7/2/2022,4,263.31,1137.52,ORD-00616,Bank Transfer,KWD,Kuwait,Kuwait City,Online,Desktop,VIP15,10.59,52.13,42.74,Returned,Completed
T00617,C0806,P110,CMP-004,STR-006,SES-000617,1/15/2024,6,1190.90,6664.38,ORD-00617,Google Pay,KWD,Egypt,Giza,Marketplace,Desktop,NONE,802.84,317.13,4.69,Delivered,Completed
T00618,C0697,P101,CMP-006,STR-002,SES-000618,8/2/2024,3,870.57,2780.47,ORD-00618,Cash,KWD,Bahrain,Riffa,Retail,Desktop,RAMADAN20,16.25,129.77,55.24,Packed,Completed
T00619,C0889,P109,CMP-003,STR-002,SES-000619,6/8/2023,2,302.80,627.50,ORD-00619,Google Pay,EGP,Egypt,Cairo,Retail,Mobile,WELCOME10,23.78,29.09,16.59,In Transit,Pending
T00620,C0444,P101,CMP-004,STR-002,SES-000620,1/11/2022,5,1345.69,6953.64,ORD-00620,Google Pay,AED,KSA,Jeddah,Retail,Tablet,NONE,108.48,331.00,2.67,In Transit,Completed
T00621,C0818,P105,CMP-006,STR-001,SES-000621,8/21/2023,1,553.45,596.85,ORD-00621,Credit Card,GBP,USA,New York,Retail,Desktop,RAMADAN20,4.95,27.43,20.92,In Transit,Completed
T00622,C0994,P110,CMP-006,STR-004,SES-000622,3/25/2023,4,400.62,1468.54,ORD-00622,Bank Transfer,QAR,UK,Manchester,Marketplace,Mobile,VIP15,213.69,69.44,10.31,In Transit,Completed
T00623,C0717,P110,CMP-006,STR-002,SES-000623,8/8/2023,3,337.53,939.06,ORD-00623,Google Pay,EGP,UAE,Dubai,Marketplace,Mobile,NONE,140.98,43.58,23.87,Returned,Completed
T00624,C0725,P105,CMP-002,STR-003,SES-000624,5/1/2023,5,1056.46,4910.42,ORD-00624,Bank Transfer,KWD,KSA,Riyadh,Retail,Mobile,RAMADAN20,651.72,231.53,48.31,Returned,Pending
T00625,C0877,P103,CMP-001,STR-005,SES-000625,7/20/2022,5,980.09,5075.80,ORD-00625,Bank Transfer,EUR,UK,London,Online,Desktop,WELCOME10,75.06,241.27,9.14,Delivered,Pending
T00626,C0824,P108,CMP-001,STR-002,SES-000626,1/17/2022,5,1148.73,5649.79,ORD-00626,Cash,EUR,UAE,Sharjah,Retail,Mobile,VIP15,403.24,267.02,42.36,Delivered,Completed
T00627,C0638,P102,CMP-001,STR-004,SES-000627,12/1/2023,6,339.51,2104.57,ORD-00627,Google Pay,GBP,UAE,Dubai,Online,Desktop,RAMADAN20,35.84,100.06,3.29,Delivered,Pending
T00628,C0399,P101,CMP-003,STR-006,SES-000628,4/28/2023,4,1150.93,4199.11,ORD-00628,Apple Pay,KWD,KSA,Jeddah,Online,Desktop,NONE,636.02,198.39,33.02,Returned,Completed
T00629,C0037,P102,CMP-003,STR-002,SES-000629,5/7/2023,2,61.60,177.61,ORD-00629,Google Pay,EUR,Bahrain,Manama,Retail,Desktop,VIP15,3.69,5.98,52.12,Returned,Completed
T00630,C0939,P102,CMP-002,STR-002,SES-000630,5/24/2022,1,551.25,557.35,ORD-00630,Cash,QAR,USA,Austin,Retail,Tablet,VIP15,49.19,25.10,30.19,Packed,Completed
T00631,C0423,P107,CMP-002,STR-001,SES-000631,1/24/2024,3,1327.90,4224.66,ORD-00631,Cash,AED,Qatar,Doha,Online,Tablet,VIP15,10.53,198.66,52.83,Delivered,Completed
T00632,C0078,P106,CMP-004,STR-006,SES-000632,12/3/2023,2,1291.83,2450.07,ORD-00632,Credit Card,GBP,USA,New York,Marketplace,Desktop,RAMADAN20,274.96,115.44,25.93,Packed,Completed
T00633,C0086,P105,CMP-003,STR-002,SES-000633,1/12/2023,5,1138.43,5863.48,ORD-00633,Google Pay,GBP,UK,Manchester,Marketplace,Tablet,VIP15,115.84,278.82,8.35,Packed,Pending
T00634,C0458,P110,CMP-005,STR-002,SES-000634,6/8/2023,5,1277.05,6373.50,ORD-00634,Google Pay,GBP,Qatar,Doha,Retail,Mobile,VIP15,340.29,302.25,26.29,Packed,Completed
