inventory_snapshot_id,snapshot_date,store_id,product_id,sku,product_name,category,brand,stock_quantity,reserved_quantity,available_quantity,reorder_point,safety_stock,inbound_quantity,outbound_quantity,unit_cost,inventory_value,supplier_name,snapshot_timestamp,stock_status
INV-000552,2025-03-13,STR-004,P104,SKU-P104,Laptop Stand,Office,ErgoLift,495,12,483,31,50,0,23,727.65,351454.95,Vertex Global,2025-03-13T00:00:00+00:00,Low
INV-000553,2025-03-14,STR-005,P107,SKU-P107,Webcam 4K,Video,ClearView,234,44,190,120,49,75,32,487.96,92712.40,Prime Distribution,2025-03-14T00:00:00+00:00,Healthy
INV-000554,2025-03-15,STR-006,P107,SKU-P107,Webcam 4K,Video,ClearView,254,23,231,56,75,95,49,521.47,120459.57,Vertex Global,2025-03-15T00:00:00+00:00,Out Of Stock
INV-000555,2025-03-16,STR-004,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,332,35,297,84,74,31,93,32.20,9563.40,Alpha Supply,2025-03-16T00:00:00+00:00,Out Of Stock
INV-000556,2025-03-17,STR-001,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,163,3,160,27,35,85,48,673.89,107822.40,Delta Trade,2025-03-17T00:00:00+00:00,Out Of Stock
INV-000557,2025-03-18,STR-006,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,333,24,309,118,46,87,20,393.44,121572.96,Alpha Supply,2025-03-18T00:00:00+00:00,Out Of Stock
INV-000558,2025-03-19,STR-003,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,174,60,114,116,56,40,11,279.64,31878.96,Prime Distribution,2025-03-19T00:00:00+00:00,Healthy
INV-000559,2025-03-20,STR-006,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,287,6,281,61,63,48,4,666.10,187174.10,Alpha Supply,2025-03-20T00:00:00+00:00,Low
INV-000560,2025-03-21,STR-002,P107,SKU-P107,Webcam 4K,Video,ClearView,229,5,224,78,80,113,53,538.33,120585.92,Alpha Supply,2025-03-21T00:00:00+00:00,Out Of Stock
INV-000561,2025-03-22,STR-004,P107,SKU-P107,Webcam 4K,Video,ClearView,233,46,187,35,48,112,87,683.52,127818.24,Alpha Supply,2025-03-22T00:00:00+00:00,Healthy
INV-000562,2025-03-23,STR-003,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,475,52,423,74,15,75,47,800.05,338421.15,Vertex Global,2025-03-23T00:00:00+00:00,Out Of Stock
INV-000563,2025-03-24,STR-001,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,431,2,429,77,27,50,43,70.87,30403.23,Alpha Supply,2025-03-24T00:00:00+00:00,Healthy
INV-000564,2025-03-25,STR-003,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,437,53,384,64,37,95,79,697.74,267932.16,Prime Distribution,2025-03-25T00:00:00+00:00,Healthy
INV-000565,2025-03-26,STR-004,P104,SKU-P104,Laptop Stand,Office,ErgoLift,303,50,253,113,65,49,31,508.62,128680.86,Alpha Supply,2025-03-26T00:00:00+00:00,Low
INV-000566,2025-03-27,STR-006,P104,SKU-P104,Laptop Stand,Office,ErgoLift,193,9,184,67,46,44,52,619.05,113905.20,Alpha Supply,2025-03-27T00:00:00+00:00,Out Of Stock
INV-000567,2025-03-28,STR-001,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,403,41,362,80,78,13,61,58.52,21184.24,Delta Trade,2025-03-28T00:00:00+00:00,Out Of Stock
INV-000568,2025-03-29,STR-001,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,496,30,466,115,65,53,34,227.77,106140.82,Alpha Supply,2025-03-29T00:00:00+00:00,Low
INV-000569,2025-03-30,STR-004,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,71,16,55,22,71,59,88,630.47,34675.85,Alpha Supply,2025-03-30T00:00:00+00:00,Healthy
INV-000570,2025-03-31,STR-005,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,336,53,283,89,70,21,45,496.30,140452.90,Alpha Supply,2025-03-31T00:00:00+00:00,Healthy
INV-000571,2025-04-01,STR-002,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,403,32,371,39,76,60,45,236.41,87708.11,Alpha Supply,2025-04-01T00:00:00+00:00,Healthy
INV-000572,2025-04-02,STR-003,P107,SKU-P107,Webcam 4K,Video,ClearView,239,19,220,102,48,8,66,859.87,189171.40,Delta Trade,2025-04-02T00:00:00+00:00,Healthy
INV-000573,2025-04-03,STR-003,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,142,17,125,80,34,69,26,515.86,64482.50,Alpha Supply,2025-04-03T00:00:00+00:00,Healthy
INV-000574,2025-04-04,STR-005,P107,SKU-P107,Webcam 4K,Video,ClearView,370,20,350,93,72,86,61,498.37,174429.50,Alpha Supply,2025-04-04T00:00:00+00:00,Low
INV-000575,2025-04-05,STR-001,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,242,16,226,46,28,16,79,524.74,118591.24,Alpha Supply,2025-04-05T00:00:00+00:00,Low
INV-000576,2025-04-06,STR-006,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,215,26,189,92,33,115,81,490.31,92668.59,Prime Distribution,2025-04-06T00:00:00+00:00,Healthy
INV-000577,2025-04-07,STR-001,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,127,47,80,77,14,107,79,751.05,60084.00,Prime Distribution,2025-04-07T00:00:00+00:00,Healthy
INV-000578,2025-04-08,STR-003,P109,SKU-P109,Desk Lamp,Office,BrightNest,165,50,115,88,49,97,53,442.05,50835.75,Alpha Supply,2025-04-08T00:00:00+00:00,Out Of Stock
INV-000579,2025-04-09,STR-001,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,244,16,228,64,67,75,75,209.28,47715.84,Delta Trade,2025-04-09T00:00:00+00:00,Low
INV-000580,2025-04-10,STR-001,P109,SKU-P109,Desk Lamp,Office,BrightNest,191,23,168,70,54,24,94,82.04,13782.72,Alpha Supply,2025-04-10T00:00:00+00:00,Low
INV-000581,2025-04-11,STR-002,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,430,17,413,113,24,69,37,369.62,152653.06,Alpha Supply,2025-04-11T00:00:00+00:00,Low
INV-000582,2025-04-12,STR-004,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,208,9,199,55,75,30,7,177.34,35290.66,Delta Trade,2025-04-12T00:00:00+00:00,Out Of Stock
INV-000583,2025-04-13,STR-005,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,108,44,64,111,73,111,23,54.10,3462.40,Delta Trade,2025-04-13T00:00:00+00:00,Out Of Stock
INV-000584,2025-04-14,STR-006,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,245,21,224,42,50,21,23,376.32,84295.68,Vertex Global,2025-04-14T00:00:00+00:00,Low
INV-000585,2025-04-15,STR-005,P104,SKU-P104,Laptop Stand,Office,ErgoLift,60,20,40,111,27,113,100,870.43,34817.20,Delta Trade,2025-04-15T00:00:00+00:00,Healthy
INV-000586,2025-04-16,STR-001,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,250,38,212,32,48,49,68,696.45,147647.40,Vertex Global,2025-04-16T00:00:00+00:00,Healthy
INV-000587,2025-04-17,STR-006,P109,SKU-P109,Desk Lamp,Office,BrightNest,182,16,166,57,80,79,83,83.87,13922.42,Prime Distribution,2025-04-17T00:00:00+00:00,Low
INV-000588,2025-04-18,STR-005,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,352,3,349,50,24,13,43,817.69,285373.81,Vertex Global,2025-04-18T00:00:00+00:00,Healthy
INV-000589,2025-04-19,STR-004,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,9,1,8,95,30,39,27,468.78,3750.24,Alpha Supply,2025-04-19T00:00:00+00:00,Out Of Stock
INV-000590,2025-04-20,STR-003,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,206,12,194,31,21,40,68,309.93,60126.42,Alpha Supply,2025-04-20T00:00:00+00:00,Healthy
INV-000591,2025-04-21,STR-004,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,362,37,325,81,14,109,21,63.58,20663.50,Vertex Global,2025-04-21T00:00:00+00:00,Low
INV-000592,2025-04-22,STR-004,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,318,30,288,102,52,47,24,209.09,60217.92,Prime Distribution,2025-04-22T00:00:00+00:00,Low
INV-000593,2025-04-23,STR-004,P104,SKU-P104,Laptop Stand,Office,ErgoLift,429,9,420,35,29,75,39,360.23,151296.60,Vertex Global,2025-04-23T00:00:00+00:00,Low
INV-000594,2025-04-24,STR-002,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,199,44,155,84,43,74,81,219.40,34007.00,Prime Distribution,2025-04-24T00:00:00+00:00,Out Of Stock
INV-000595,2025-04-25,STR-002,P107,SKU-P107,Webcam 4K,Video,ClearView,300,54,246,111,33,95,61,58.70,14440.20,Prime Distribution,2025-04-25T00:00:00+00:00,Out Of Stock
INV-000596,2025-04-26,STR-001,P109,SKU-P109,Desk Lamp,Office,BrightNest,248,15,233,44,78,26,83,853.10,198772.30,Alpha Supply,2025-04-26T00:00:00+00:00,Out Of Stock
INV-000597,2025-04-27,STR-004,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,244,43,201,49,75,45,7,411.43,82697.43,Prime Distribution,2025-04-27T00:00:00+00:00,Out Of Stock
INV-000598,2025-04-28,STR-003,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,286,38,248,46,51,79,96,116.53,28899.44,Vertex Global,2025-04-28T00:00:00+00:00,Low
INV-000599,2025-04-29,STR-006,P107,SKU-P107,Webcam 4K,Video,ClearView,329,22,307,92,68,116,18,138.00,42366.00,Vertex Global,2025-04-29T00:00:00+00:00,Healthy
INV-000600,2025-04-30,STR-006,P104,SKU-P104,Laptop Stand,Office,ErgoLift,313,51,262,91,64,85,99,372.70,97647.40,Alpha Supply,2025-04-30T00:00:00+00:00,Healthy
INV-000601,2025-01-01,STR-001,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,460,60,400,95,77,43,50,611.75,244700.00,Delta Trade,2025-01-01T00:00:00+00:00,Out Of Stock
INV-000602,2025-01-02,STR-005,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,354,27,327,76,21,95,73,553.40,180961.80,Vertex Global,2025-01-02T00:00:00+00:00,Low
INV-000603,2025-01-03,STR-005,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,273,39,234,36,69,50,81,188.97,44218.98,Prime Distribution,2025-01-03T00:00:00+00:00,Low
INV-000604,2025-01-04,STR-003,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,444,21,423,89,34,47,45,805.68,340802.64,Vertex Global,2025-01-04T00:00:00+00:00,Out Of Stock
INV-000605,2025-01-05,STR-003,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,106,25,81,99,51,102,16,505.03,40907.43,Vertex Global,2025-01-05T00:00:00+00:00,Low
INV-000606,2025-01-06,STR-003,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,247,36,211,96,71,106,16,485.40,102419.40,Alpha Supply,2025-01-06T00:00:00+00:00,Out Of Stock
INV-000607,2025-01-07,STR-002,P107,SKU-P107,Webcam 4K,Video,ClearView,267,36,231,38,21,118,67,850.04,196359.24,Alpha Supply,2025-01-07T00:00:00+00:00,Out Of Stock
INV-000608,2025-01-08,STR-005,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,286,55,231,46,30,68,42,208.68,48205.08,Vertex Global,2025-01-08T00:00:00+00:00,Low
INV-000609,2025-01-09,STR-006,P109,SKU-P109,Desk Lamp,Office,BrightNest,484,47,437,22,54,49,90,321.91,140674.67,Delta Trade,2025-01-09T00:00:00+00:00,Low
INV-000610,2025-01-10,STR-004,P104,SKU-P104,Laptop Stand,Office,ErgoLift,30,27,3,24,14,67,0,58.68,176.04,Delta Trade,2025-01-10T00:00:00+00:00,Out Of Stock
INV-000611,2025-01-11,STR-005,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,12,12,0,34,32,114,57,256.49,0.00,Prime Distribution,2025-01-11T00:00:00+00:00,Out Of Stock
INV-000612,2025-01-12,STR-006,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,4,4,0,37,77,11,6,212.75,0.00,Alpha Supply,2025-01-12T00:00:00+00:00,Low
INV-000613,2025-01-13,STR-006,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,304,45,259,58,46,102,78,621.59,160991.81,Prime Distribution,2025-01-13T00:00:00+00:00,Low
INV-000614,2025-01-14,STR-004,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,90,25,65,24,73,100,79,357.25,23221.25,Prime Distribution,2025-01-14T00:00:00+00:00,Healthy
INV-000615,2025-01-15,STR-005,P107,SKU-P107,Webcam 4K,Video,ClearView,114,40,74,49,42,11,65,369.25,27324.50,Vertex Global,2025-01-15T00:00:00+00:00,Out Of Stock
INV-000616,2025-01-16,STR-003,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,393,19,374,24,73,100,60,25.74,9626.76,Alpha Supply,2025-01-16T00:00:00+00:00,Low
INV-000617,2025-01-17,STR-003,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,226,7,219,86,72,120,21,538.45,117920.55,Alpha Supply,2025-01-17T00:00:00+00:00,Healthy
INV-000618,2025-01-18,STR-001,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,364,27,337,84,75,18,10,811.54,273488.98,Prime Distribution,2025-01-18T00:00:00+00:00,Healthy
INV-000619,2025-01-19,STR-001,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,164,43,121,114,41,5,84,794.90,96182.90,Alpha Supply,2025-01-19T00:00:00+00:00,Low
INV-000620,2025-01-20,STR-002,P104,SKU-P104,Laptop Stand,Office,ErgoLift,500,23,477,45,33,21,87,645.69,307994.13,Delta Trade,2025-01-20T00:00:00+00:00,Healthy
INV-000621,2025-01-21,STR-005,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,94,43,51,96,40,63,94,291.04,14843.04,Alpha Supply,2025-01-21T00:00:00+00:00,Out Of Stock
INV-000622,2025-01-22,STR-001,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,377,59,318,36,75,98,12,851.12,270656.16,Vertex Global,2025-01-22T00:00:00+00:00,Healthy
INV-000623,2025-01-23,STR-001,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,71,54,17,53,60,28,33,889.01,15113.17,Prime Distribution,2025-01-23T00:00:00+00:00,Low
INV-000624,2025-01-24,STR-006,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,332,23,309,116,15,20,97,366.86,113359.74,Delta Trade,2025-01-24T00:00:00+00:00,Low
INV-000625,2025-01-25,STR-005,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,414,51,363,89,33,40,33,149.44,54246.72,Alpha Supply,2025-01-25T00:00:00+00:00,Out Of Stock
INV-000626,2025-01-26,STR-004,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,469,32,437,93,19,70,5,633.73,276940.01,Alpha Supply,2025-01-26T00:00:00+00:00,Low
INV-000627,2025-01-27,STR-001,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,59,59,0,93,69,47,77,116.03,0.00,Prime Distribution,2025-01-27T00:00:00+00:00,Healthy
INV-000628,2025-01-28,STR-004,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,383,17,366,53,70,28,80,605.97,221785.02,Delta Trade,2025-01-28T00:00:00+00:00,Healthy
INV-000629,2025-01-29,STR-004,P104,SKU-P104,Laptop Stand,Office,ErgoLift,284,50,234,66,11,72,14,266.03,62251.02,Vertex Global,2025-01-29T00:00:00+00:00,Low
INV-000630,2025-01-30,STR-006,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,328,59,269,22,27,87,85,568.33,152880.77,Vertex Global,2025-01-30T00:00:00+00:00,Low
INV-000631,2025-01-31,STR-004,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,470,48,422,63,57,19,66,675.93,285242.46,Delta Trade,2025-01-31T00:00:00+00:00,Out Of Stock
INV-000632,2025-02-01,STR-003,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,479,60,419,118,46,86,73,180.01,75424.19,Delta Trade,2025-02-01T00:00:00+00:00,Out Of Stock
INV-000633,2025-02-02,STR-001,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,5,2,3,88,47,19,84,578.43,1735.29,Delta Trade,2025-02-02T00:00:00+00:00,Healthy
INV-000634,2025-02-03,STR-006,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,292,5,287,81,14,24,92,817.41,234596.67,Prime Distribution,2025-02-03T00:00:00+00:00,Low
INV-000635,2025-02-04,STR-002,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,140,16,124,48,34,13,35,687.71,85276.04,Delta Trade,2025-02-04T00:00:00+00:00,Low
INV-000636,2025-02-05,STR-005,P109,SKU-P109,Desk Lamp,Office,BrightNest,436,45,391,61,38,120,94,713.20,278861.20,Alpha Supply,2025-02-05T00:00:00+00:00,Low
INV-000637,2025-02-06,STR-001,P107,SKU-P107,Webcam 4K,Video,ClearView,313,42,271,87,50,75,70,446.46,120990.66,Delta Trade,2025-02-06T00:00:00+00:00,Low
INV-000638,2025-02-07,STR-004,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,139,50,89,92,74,76,19,698.85,62197.65,Prime Distribution,2025-02-07T00:00:00+00:00,Low
INV-000639,2025-02-08,STR-003,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,389,53,336,93,64,5,96,636.31,213800.16,Vertex Global,2025-02-08T00:00:00+00:00,Low
INV-000640,2025-02-09,STR-005,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,58,52,6,105,27,101,52,275.56,1653.36,Delta Trade,2025-02-09T00:00:00+00:00,Out Of Stock
INV-000641,2025-02-10,STR-004,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,40,18,22,66,18,8,43,783.82,17244.04,Alpha Supply,2025-02-10T00:00:00+00:00,Low
INV-000642,2025-02-11,STR-001,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,249,60,189,85,58,42,60,846.28,159946.92,Alpha Supply,2025-02-11T00:00:00+00:00,Out Of Stock
INV-000643,2025-02-12,STR-002,P104,SKU-P104,Laptop Stand,Office,ErgoLift,420,23,397,77,58,106,82,620.26,246243.22,Prime Distribution,2025-02-12T00:00:00+00:00,Healthy
INV-000644,2025-02-13,STR-004,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,25,18,7,75,40,10,10,789.90,5529.30,Delta Trade,2025-02-13T00:00:00+00:00,Healthy
INV-000645,2025-02-14,STR-004,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,191,12,179,24,67,56,67,399.37,71487.23,Alpha Supply,2025-02-14T00:00:00+00:00,Healthy
INV-000646,2025-02-15,STR-006,P104,SKU-P104,Laptop Stand,Office,ErgoLift,399,42,357,116,60,112,92,124.74,44532.18,Prime Distribution,2025-02-15T00:00:00+00:00,Out Of Stock
INV-000647,2025-02-16,STR-001,P104,SKU-P104,Laptop Stand,Office,ErgoLift,127,42,85,32,64,91,96,133.66,11361.10,Vertex Global,2025-02-16T00:00:00+00:00,Out Of Stock
INV-000648,2025-02-17,STR-003,P109,SKU-P109,Desk Lamp,Office,BrightNest,205,16,189,83,14,115,99,523.12,98869.68,Vertex Global,2025-02-17T00:00:00+00:00,Out Of Stock
INV-000649,2025-02-18,STR-001,P104,SKU-P104,Laptop Stand,Office,ErgoLift,451,59,392,112,47,7,61,716.46,280852.32,Prime Distribution,2025-02-18T00:00:00+00:00,Healthy
INV-000650,2025-02-19,STR-001,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,317,39,278,54,47,44,65,434.08,120674.24,Alpha Supply,2025-02-19T00:00:00+00:00,Healthy
INV-000651,2025-02-20,STR-006,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,390,15,375,21,37,73,61,651.22,244207.50,Alpha Supply,2025-02-20T00:00:00+00:00,Healthy
INV-000652,2025-02-21,STR-003,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,402,36,366,119,49,49,97,487.71,178501.86,Prime Distribution,2025-02-21T00:00:00+00:00,Out Of Stock
INV-000653,2025-02-22,STR-006,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,4,3,1,53,40,117,91,815.03,815.03,Delta Trade,2025-02-22T00:00:00+00:00,Low
INV-000654,2025-02-23,STR-002,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,145,11,134,38,29,33,28,809.80,108513.20,Vertex Global,2025-02-23T00:00:00+00:00,Out Of Stock
INV-000655,2025-02-24,STR-003,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,293,59,234,67,40,42,13,872.95,204270.30,Vertex Global,2025-02-24T00:00:00+00:00,Healthy
INV-000656,2025-02-25,STR-001,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,159,1,158,112,60,76,61,292.25,46175.50,Alpha Supply,2025-02-25T00:00:00+00:00,Out Of Stock
INV-000657,2025-02-26,STR-004,P107,SKU-P107,Webcam 4K,Video,ClearView,496,23,473,47,25,88,34,668.68,316285.64,Alpha Supply,2025-02-26T00:00:00+00:00,Healthy
INV-000658,2025-02-27,STR-006,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,318,26,292,57,17,118,30,405.51,118408.92,Alpha Supply,2025-02-27T00:00:00+00:00,Out Of Stock
INV-000659,2025-02-28,STR-003,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,487,10,477,24,49,65,45,130.69,62339.13,Delta Trade,2025-02-28T00:00:00+00:00,Healthy
INV-000660,2025-03-01,STR-006,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,326,0,326,60,13,49,22,220.14,71765.64,Vertex Global,2025-03-01T00:00:00+00:00,Low
INV-000661,2025-03-02,STR-005,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,482,30,452,64,69,62,25,286.73,129601.96,Delta Trade,2025-03-02T00:00:00+00:00,Out Of Stock
INV-000662,2025-03-03,STR-006,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,217,43,174,81,49,40,18,656.51,114232.74,Delta Trade,2025-03-03T00:00:00+00:00,Low
INV-000663,2025-03-04,STR-006,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,318,38,280,51,69,15,57,406.39,113789.20,Prime Distribution,2025-03-04T00:00:00+00:00,Low
INV-000664,2025-03-05,STR-001,P107,SKU-P107,Webcam 4K,Video,ClearView,84,23,61,82,30,76,26,705.82,43055.02,Vertex Global,2025-03-05T00:00:00+00:00,Low
INV-000665,2025-03-06,STR-004,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,135,56,79,68,60,15,44,200.90,15871.10,Alpha Supply,2025-03-06T00:00:00+00:00,Out Of Stock
INV-000666,2025-03-07,STR-004,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,401,19,382,20,19,65,76,524.29,200278.78,Vertex Global,2025-03-07T00:00:00+00:00,Healthy
INV-000667,2025-03-08,STR-003,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,217,57,160,70,79,69,58,187.16,29945.60,Vertex Global,2025-03-08T00:00:00+00:00,Low
INV-000668,2025-03-09,STR-004,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,264,38,226,50,46,85,8,674.48,152432.48,Delta Trade,2025-03-09T00:00:00+00:00,Out Of Stock
INV-000669,2025-03-10,STR-001,P107,SKU-P107,Webcam 4K,Video,ClearView,447,30,417,102,36,47,41,632.21,263631.57,Alpha Supply,2025-03-10T00:00:00+00:00,Healthy
INV-000670,2025-03-11,STR-005,P104,SKU-P104,Laptop Stand,Office,ErgoLift,271,49,222,66,58,69,65,176.78,39245.16,Delta Trade,2025-03-11T00:00:00+00:00,Low
INV-000671,2025-03-12,STR-005,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,116,47,69,82,77,96,51,682.91,47120.79,Alpha Supply,2025-03-12T00:00:00+00:00,Healthy
INV-000672,2025-03-13,STR-005,P107,SKU-P107,Webcam 4K,Video,ClearView,466,10,456,36,23,22,26,99.17,45221.52,Alpha Supply,2025-03-13T00:00:00+00:00,Out Of Stock
INV-000673,2025-03-14,STR-002,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,123,17,106,53,44,113,1,257.29,27272.74,Vertex Global,2025-03-14T00:00:00+00:00,Healthy
INV-000674,2025-03-15,STR-004,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,387,5,382,114,25,108,9,767.38,293139.16,Delta Trade,2025-03-15T00:00:00+00:00,Low
INV-000675,2025-03-16,STR-005,P107,SKU-P107,Webcam 4K,Video,ClearView,456,50,406,119,55,50,57,776.43,315230.58,Prime Distribution,2025-03-16T00:00:00+00:00,Healthy
INV-000676,2025-03-17,STR-001,P104,SKU-P104,Laptop Stand,Office,ErgoLift,312,12,300,29,37,91,44,227.35,68205.00,Prime Distribution,2025-03-17T00:00:00+00:00,Healthy
INV-000677,2025-03-18,STR-002,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,170,37,133,80,74,62,96,337.05,44827.65,Prime Distribution,2025-03-18T00:00:00+00:00,Out Of Stock
INV-000678,2025-03-19,STR-004,P107,SKU-P107,Webcam 4K,Video,ClearView,52,10,42,34,42,56,99,386.06,16214.52,Delta Trade,2025-03-19T00:00:00+00:00,Low
INV-000679,2025-03-20,STR-006,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,3,0,3,24,12,102,73,377.61,1132.83,Vertex Global,2025-03-20T00:00:00+00:00,Healthy
INV-000680,2025-03-21,STR-005,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,408,40,368,38,14,30,52,375.13,138047.84,Prime Distribution,2025-03-21T00:00:00+00:00,Low
INV-000681,2025-03-22,STR-004,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,3,1,2,109,67,96,5,86.42,172.84,Vertex Global,2025-03-22T00:00:00+00:00,Low
INV-000682,2025-03-23,STR-001,P109,SKU-P109,Desk Lamp,Office,BrightNest,330,33,297,53,67,104,96,533.04,158312.88,Prime Distribution,2025-03-23T00:00:00+00:00,Healthy
INV-000683,2025-03-24,STR-001,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,54,5,49,20,39,93,3,374.30,18340.70,Alpha Supply,2025-03-24T00:00:00+00:00,Out Of Stock
INV-000684,2025-03-25,STR-005,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,299,30,269,34,32,28,61,53.81,14474.89,Vertex Global,2025-03-25T00:00:00+00:00,Low
INV-000685,2025-03-26,STR-003,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,59,37,22,120,26,46,8,211.64,4656.08,Delta Trade,2025-03-26T00:00:00+00:00,Out Of Stock
INV-000686,2025-03-27,STR-002,P107,SKU-P107,Webcam 4K,Video,ClearView,221,54,167,89,13,42,5,547.81,91484.27,Alpha Supply,2025-03-27T00:00:00+00:00,Low
INV-000687,2025-03-28,STR-006,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,417,40,377,115,47,88,45,384.48,144948.96,Alpha Supply,2025-03-28T00:00:00+00:00,Low
INV-000688,2025-03-29,STR-003,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,413,34,379,35,43,98,70,258.00,97782.00,Delta Trade,2025-03-29T00:00:00+00:00,Low
INV-000689,2025-03-30,STR-001,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,6,0,6,35,50,35,91,319.69,1918.14,Delta Trade,2025-03-30T00:00:00+00:00,Out Of Stock
